date,week,year_x,region,urgences_grippe,urgences_totales,temperature,humidity,region_code,population_totale,pct_65_plus,year_y,source,vaccination_2020,vaccination_2021,vaccination_2022,vaccination_2023,vaccination_2024,vaccination_2025,incidence_nationale,risk_density,risk_age,risk_weather,risk_vaccination,month,risk_seasonal,urgences_ma4,urgences_trend,risk_trend,urgences_zscore,risk_anomaly,alert_score
2020-05-10,19,2020,Bourgogne-Franche-Comté,135.0,1352.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,94.61,1,2,1,1,5,1,124.5,1.0843373493975903,1,-0.3975105724392244,1,55.00000000000001
2020-05-17,20,2020,Bourgogne-Franche-Comté,142.0,1416.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,75.87,1,2,1,1,5,1,135.75,1.0460405156537753,1,-0.038039289228633574,1,55.00000000000001
2020-05-24,21,2020,Bourgogne-Franche-Comté,137.0,1369.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,88.07,1,2,1,1,5,1,135.25,1.0129390018484288,1,-0.29480449152191274,1,55.00000000000001
2020-05-31,22,2020,Bourgogne-Franche-Comté,125.0,1254.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,80.23,1,2,1,1,5,1,134.75,0.9276437847866419,1,-0.9110409770257827,1,55.00000000000001
2020-06-07,23,2020,Bourgogne-Franche-Comté,134.0,1336.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,73.97,1,2,1,1,6,1,134.5,0.9962825278810409,1,-1.5720229398291081,1,55.00000000000001
2020-06-14,24,2020,Bourgogne-Franche-Comté,160.0,1605.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,87.23,1,2,1,1,6,1,139.0,1.1510791366906474,1,0.17008772791593693,1,55.00000000000001
2020-06-21,25,2020,Bourgogne-Franche-Comté,170.0,1705.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,76.79,1,2,1,1,6,1,147.25,1.1544991511035654,1,0.840130292433262,1,55.00000000000001
2020-06-28,26,2020,Bourgogne-Franche-Comté,168.0,1675.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,79.05,1,2,1,1,6,1,158.0,1.0632911392405062,1,0.7061217795297969,1,55.00000000000001
2020-07-05,27,2020,Bourgogne-Franche-Comté,155.0,1550.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,67.11,1,2,1,1,7,1,163.25,0.9494640122511485,1,0.9422386058198807,1,55.00000000000001
2020-07-12,28,2020,Bourgogne-Franche-Comté,168.0,1677.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,89.29,1,2,1,1,7,1,165.25,1.0166414523449319,1,1.5009695685692133,1,55.00000000000001
2020-07-19,29,2020,Bourgogne-Franche-Comté,96.0,959.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,95.54,1,2,1,1,7,1,146.75,0.6541737649063032,1,-1.5935403789655516,1,55.00000000000001
2020-07-26,30,2020,Bourgogne-Franche-Comté,89.0,894.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,70.02,1,2,1,1,7,1,127.0,0.7007874015748031,1,-1.8943955127536536,1,55.00000000000001
2020-08-02,31,2020,Bourgogne-Franche-Comté,140.0,1400.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,89.78,1,2,1,1,8,1,123.25,1.1359026369168357,1,1.3178830236661372,1,55.00000000000001
2020-08-09,32,2020,Bourgogne-Franche-Comté,146.0,1458.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,57.62,1,2,1,1,8,1,117.75,1.2399150743099787,1,1.5373044520668713,1,55.00000000000001
2020-08-16,33,2020,Bourgogne-Franche-Comté,148.0,1484.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,58.37,1,2,1,1,8,1,130.75,1.1319311663479923,1,1.6104449282004494,1,55.00000000000001
2020-08-23,34,2020,Bourgogne-Franche-Comté,103.0,1035.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,40.66,1,2,1,1,8,1,134.25,0.7672253258845437,1,-0.03521578480505604,1,55.00000000000001
2020-08-30,35,2020,Bourgogne-Franche-Comté,98.0,978.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,55.41,1,2,1,1,8,1,123.75,0.7919191919191919,1,-0.21806697513900108,1,55.00000000000001
2020-09-06,36,2020,Bourgogne-Franche-Comté,85.0,853.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,37.38,1,2,1,1,9,1,108.5,0.783410138248848,1,0.6217835523654657,1,55.00000000000001
2020-09-13,37,2020,Bourgogne-Franche-Comté,85.0,851.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,63.07,1,2,1,1,9,1,92.75,0.9164420485175202,1,0.6217835523654657,1,55.00000000000001
2020-09-20,38,2020,Bourgogne-Franche-Comté,103.0,1032.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,27.64,1,2,1,1,9,1,92.75,1.110512129380054,1,1.4328055771899861,1,55.00000000000001
2020-09-27,39,2020,Bourgogne-Franche-Comté,56.0,557.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,18.91,1,2,1,1,9,1,82.25,0.6808510638297872,1,-0.6848630431851508,1,55.00000000000001
2020-10-04,40,2020,Bourgogne-Franche-Comté,70.0,704.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,23.35,1,2,1,1,10,1,78.5,0.89171974522293,1,1.3765948069782443,1,55.00000000000001
2020-10-11,41,2020,Bourgogne-Franche-Comté,2.0,25.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,13.55,1,2,1,1,10,1,57.75,0.03463203463203463,1,-1.842743313044951,1,55.00000000000001
2020-10-18,42,2020,Bourgogne-Franche-Comté,37.0,374.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,5.78,1,2,1,1,10,1,41.25,0.896969696969697,1,-0.18573104538595342,1,55.00000000000001
2020-10-25,43,2020,Bourgogne-Franche-Comté,30.0,303.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,18.45,1,2,1,1,10,1,34.75,0.8633093525179856,1,-0.517133498917753,1,55.00000000000001
2020-11-01,44,2020,Bourgogne-Franche-Comté,36.0,361.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,18.8,1,2,1,1,11,1,26.25,1.3714285714285714,1,0.8227928437056271,1,55.00000000000001
2020-11-08,45,2020,Bourgogne-Franche-Comté,12.0,124.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,14.96,1,2,1,1,11,1,28.75,0.41739130434782606,1,-0.49786828122315013,1,55.00000000000001
2020-11-15,46,2020,Bourgogne-Franche-Comté,41.0,412.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,8.27,1,2,1,1,11,1,29.75,1.3781512605042017,1,1.0979305780657889,1,55.00000000000001
2020-11-22,47,2020,Bourgogne-Franche-Comté,39.0,386.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,15.83,1,2,1,1,11,1,32.0,1.21875,1,0.9878754843217242,1,55.00000000000001
2020-11-29,48,2020,Bourgogne-Franche-Comté,15.0,149.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,0.0,1,2,1,1,11,1,26.75,0.5607476635514018,1,-0.33278564060705296,1,55.00000000000001
2020-12-06,49,2020,Bourgogne-Franche-Comté,0.0,0.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,3.72,1,2,1,1,12,2,23.75,0.0,1,-0.9478674330653223,1,62.5
2020-12-13,50,2020,Bourgogne-Franche-Comté,0.0,0.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,0.0,1,2,1,1,12,2,13.5,0.0,1,-0.9478674330653223,1,62.5
2020-12-20,51,2020,Bourgogne-Franche-Comté,1.0,7.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,0.0,1,2,1,1,12,2,4.0,0.25,1,-0.8882871944155021,1,62.5
2020-12-27,52,2020,Bourgogne-Franche-Comté,2.0,15.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,15.11,1,2,1,1,12,2,0.75,2.6666666666666665,2,-0.8287069557656818,1,72.50000000000001
2021-01-03,53,2021,Bourgogne-Franche-Comté,18.0,182.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,24.2,1,2,1,1,1,2,5.25,3.4285714285714284,2,-0.3738647138926719,1,72.50000000000001
2021-01-10,1,2021,Bourgogne-Franche-Comté,24.0,236.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,14.53,1,2,1,1,1,2,11.25,2.1333333333333333,2,-0.08545479174689646,1,72.50000000000001
2021-01-17,2,2021,Bourgogne-Franche-Comté,0.0,0.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,20.8,1,2,1,1,1,2,11.0,0.0,1,-1.2390944803299981,1,62.5
2021-01-24,3,2021,Bourgogne-Franche-Comté,0.0,0.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,20.05,1,2,1,1,1,2,10.5,0.0,1,-1.2390944803299981,1,62.5
2021-01-31,4,2021,Bourgogne-Franche-Comté,39.0,394.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,27.48,1,2,1,1,1,2,15.75,2.4761904761904763,2,0.6355700136175421,1,72.50000000000001
2021-02-07,5,2021,Bourgogne-Franche-Comté,45.0,446.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,6.3,1,2,1,1,2,2,21.0,2.142857142857143,2,0.20602194099971616,1,72.50000000000001
2021-02-14,6,2021,Bourgogne-Franche-Comté,24.0,240.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,23.88,1,2,1,1,2,2,27.0,0.8888888888888888,1,-0.9104840618374553,1,62.5
2021-02-21,7,2021,Bourgogne-Franche-Comté,74.0,743.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,28.24,1,2,1,1,2,2,45.5,1.6263736263736264,2,1.747863563965334,1,72.50000000000001
2021-02-28,8,2021,Bourgogne-Franche-Comté,46.0,461.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,54.66,1,2,1,1,2,2,47.25,0.9735449735449735,1,0.25918889351577196,1,62.5
2021-03-07,9,2021,Bourgogne-Franche-Comté,96.0,961.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,48.4,1,2,1,1,3,2,60.0,1.6,2,0.4195166932797461,1,72.50000000000001
2021-03-14,10,2021,Bourgogne-Franche-Comté,81.0,814.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,84.19,1,2,1,1,3,2,74.25,1.0909090909090908,1,-0.2973789218185547,1,62.5
2021-03-21,11,2021,Bourgogne-Franche-Comté,65.0,648.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,70.06,1,2,1,1,3,2,72.0,0.9027777777777778,1,-1.062067577923409,1,62.5
2021-03-28,12,2021,Bourgogne-Franche-Comté,80.0,805.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,74.1,1,2,1,1,3,2,80.5,0.9937888198757764,1,-0.3451719628251081,1,62.5
2021-04-04,13,2021,Bourgogne-Franche-Comté,90.0,895.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,91.82,1,2,1,1,4,1,79.0,1.139240506329114,1,-1.211756753799931,1,55.00000000000001
2021-04-11,14,2021,Bourgogne-Franche-Comté,119.0,1193.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,76.3,1,2,1,1,4,1,88.5,1.344632768361582,1,0.0,1,55.00000000000001
2021-04-18,15,2021,Bourgogne-Franche-Comté,95.0,954.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,77.62,1,2,1,1,4,1,96.0,0.9895833333333334,1,-1.0028331755585635,1,55.00000000000001
2021-04-25,16,2021,Bourgogne-Franche-Comté,100.0,1002.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,94.09,1,2,1,1,4,1,101.0,0.9900990099009901,1,-0.7939095973171962,1,55.00000000000001
2021-05-02,17,2021,Bourgogne-Franche-Comté,120.0,1203.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,103.42,1,2,1,1,5,1,108.5,1.1059907834101383,1,-1.167806179319062,1,55.00000000000001
2021-05-09,18,2021,Bourgogne-Franche-Comté,112.0,1121.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,104.14,1,2,1,1,5,1,106.75,1.0491803278688525,1,-1.5786305029883085,1,55.00000000000001
2021-05-16,19,2021,Bourgogne-Franche-Comté,119.0,1186.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,105.7,1,2,1,1,5,1,112.75,1.0554323725055432,1,-1.2191592197777177,1,55.00000000000001
2021-05-23,20,2021,Bourgogne-Franche-Comté,177.0,1774.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,95.4,1,2,1,1,5,1,132.0,1.3409090909090908,1,1.7593171268243206,1,55.00000000000001
2021-05-30,21,2021,Bourgogne-Franche-Comté,137.0,1373.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,111.79,1,2,1,1,5,1,136.25,1.0055045871559634,1,-0.29480449152191274,1,55.00000000000001
2021-06-06,22,2021,Bourgogne-Franche-Comté,169.0,1692.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,112.13,1,2,1,1,6,1,150.5,1.1229235880398671,1,0.7731260359815295,1,55.00000000000001
2021-06-13,23,2021,Bourgogne-Franche-Comté,187.0,1872.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,98.32,1,2,1,1,6,1,167.5,1.1164179104477612,1,1.9792026521127146,1,55.00000000000001
2021-06-20,24,2021,Bourgogne-Franche-Comté,153.0,1532.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,117.95,1,2,1,1,6,1,161.5,0.9473684210526315,1,-0.2989420672461906,1,55.00000000000001
2021-06-27,25,2021,Bourgogne-Franche-Comté,149.0,1490.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,124.11,1,2,1,1,6,1,164.5,0.9057750759878419,1,-0.5669590930531206,1,55.00000000000001
2021-07-04,26,2021,Bourgogne-Franche-Comté,173.0,1731.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,105.86,1,2,1,1,7,1,165.5,1.0453172205438066,1,1.715866092703572,1,55.00000000000001
2021-07-11,27,2021,Bourgogne-Franche-Comté,157.0,1569.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,122.37,1,2,1,1,7,1,158.0,0.9936708860759493,1,1.0281972154736243,1,55.00000000000001
2021-07-18,28,2021,Bourgogne-Franche-Comté,162.0,1618.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,93.83,1,2,1,1,7,1,160.25,1.0109204368174727,1,1.2430937396079829,1,55.00000000000001
2021-07-25,29,2021,Bourgogne-Franche-Comté,109.0,1093.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,96.1,1,2,1,1,7,1,150.25,0.7254575707154742,1,-1.034809416216219,1,55.00000000000001
2021-08-01,30,2021,Bourgogne-Franche-Comté,85.0,855.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,79.55,1,2,1,1,8,1,128.25,0.6627680311890838,1,-0.6934800700072582,1,55.00000000000001
2021-08-08,31,2021,Bourgogne-Franche-Comté,94.0,942.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,83.68,1,2,1,1,8,1,112.5,0.8355555555555556,1,-0.3643479274061571,1,55.00000000000001
2021-08-15,32,2021,Bourgogne-Franche-Comté,100.0,1004.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,103.56,1,2,1,1,8,1,97.0,1.0309278350515463,1,-0.14492649900542307,1,55.00000000000001
2021-08-22,33,2021,Bourgogne-Franche-Comté,66.0,662.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,79.69,1,2,1,1,8,1,86.25,0.7652173913043478,1,-1.3883145932762493,1,55.00000000000001
2021-08-29,34,2021,Bourgogne-Franche-Comté,66.0,661.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,78.57,1,2,1,1,8,1,81.5,0.8098159509202454,1,-1.3883145932762493,1,55.00000000000001
2021-09-05,35,2021,Bourgogne-Franche-Comté,100.0,1000.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,49.17,1,2,1,1,9,1,83.0,1.2048192771084338,1,1.2976352397192328,1,55.00000000000001
2021-09-12,36,2021,Bourgogne-Franche-Comté,58.0,583.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,65.12,1,2,1,1,9,1,72.5,0.8,1,-0.5947494848713152,1,55.00000000000001
2021-09-19,37,2021,Bourgogne-Franche-Comté,52.0,517.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,72.43,1,2,1,1,9,1,69.0,0.7536231884057971,1,-0.8650901598128221,1,55.00000000000001
2021-09-26,38,2021,Bourgogne-Franche-Comté,60.0,599.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,36.47,1,2,1,1,9,1,67.5,0.8888888888888888,1,-0.5046359265574796,1,55.00000000000001
2021-10-03,39,2021,Bourgogne-Franche-Comté,63.0,626.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,37.39,1,2,1,1,10,1,58.25,1.0815450643776825,1,1.045192353446445,1,55.00000000000001
2021-10-10,40,2021,Bourgogne-Franche-Comté,64.0,637.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,28.62,1,2,1,1,10,1,59.75,1.0711297071129706,1,1.0925355610938448,1,55.00000000000001
2021-10-17,41,2021,Bourgogne-Franche-Comté,45.0,446.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,23.6,1,2,1,1,10,1,58.0,0.7758620689655172,1,0.19301461579324602,1,55.00000000000001
2021-10-24,42,2021,Bourgogne-Franche-Comté,2.0,20.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,24.48,1,2,1,1,10,1,43.5,0.04597701149425287,1,-1.842743313044951,1,55.00000000000001
2021-10-31,43,2021,Bourgogne-Franche-Comté,66.0,657.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,21.58,1,2,1,1,10,1,44.25,1.4915254237288136,1,1.1872219763886447,1,55.00000000000001
2021-11-07,44,2021,Bourgogne-Franche-Comté,17.0,168.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,32.71,1,2,1,1,11,1,32.5,0.5230769230769231,1,-0.2227305468629882,1,55.00000000000001
2021-11-14,45,2021,Bourgogne-Franche-Comté,55.0,549.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,8.74,1,2,1,1,11,1,35.0,1.5714285714285714,2,1.868316234274242,1,65.0
2021-11-21,46,2021,Bourgogne-Franche-Comté,0.0,0.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,41.2,1,2,1,1,11,1,34.5,0.0,1,-1.1581988436875388,1,55.00000000000001
2021-11-28,47,2021,Bourgogne-Franche-Comté,0.0,0.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,6.13,1,2,1,1,11,1,18.0,0.0,1,-1.1581988436875388,1,55.00000000000001
2021-12-05,48,2021,Bourgogne-Franche-Comté,0.0,0.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,0.0,1,2,1,1,12,2,13.75,0.0,1,-0.9478674330653223,1,62.5
2021-12-12,49,2021,Bourgogne-Franche-Comté,21.0,212.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,11.03,1,2,1,1,12,2,5.25,4.0,2,0.3033175785809032,1,72.50000000000001
2021-12-19,50,2021,Bourgogne-Franche-Comté,24.0,244.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,32.7,1,2,1,1,12,2,11.25,2.1333333333333333,2,0.482058294530364,1,72.50000000000001
2021-12-26,51,2021,Bourgogne-Franche-Comté,0.0,0.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,6.93,1,2,1,1,12,2,11.25,0.0,1,-0.9478674330653223,1,62.5
2022-01-02,52,2022,Bourgogne-Franche-Comté,19.0,190.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,0.0,1,2,1,1,1,2,16.0,1.1875,1,-0.32579639353504264,1,62.5
2022-01-09,1,2022,Bourgogne-Franche-Comté,20.0,195.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,17.89,1,2,1,1,1,2,15.75,1.2698412698412698,1,-0.2777280731774134,1,62.5
2022-01-16,2,2022,Bourgogne-Franche-Comté,81.0,811.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,5.83,1,2,1,1,1,2,30.0,2.7,2,2.65443946863797,2,77.5
2022-01-23,3,2022,Bourgogne-Franche-Comté,6.0,58.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,21.7,1,2,1,1,1,2,31.5,0.19047619047619047,1,-0.9506845581842227,1,62.5
2022-01-30,4,2022,Bourgogne-Franche-Comté,52.0,517.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,45.45,1,2,1,1,1,2,39.75,1.3081761006289307,1,1.2604581782667221,1,62.5
2022-02-06,5,2022,Bourgogne-Franche-Comté,13.0,128.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,24.59,1,2,1,1,2,2,38.0,0.34210526315789475,1,-1.495320539514069,1,62.5
2022-02-13,6,2022,Bourgogne-Franche-Comté,39.0,386.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,24.88,1,2,1,1,2,2,27.5,1.4181818181818182,1,-0.11297977409661854,1,62.5
2022-02-20,7,2022,Bourgogne-Franche-Comté,50.0,501.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,20.42,1,2,1,1,2,2,38.5,1.2987012987012987,1,0.4718567035799951,1,62.5
2022-02-27,8,2022,Bourgogne-Franche-Comté,47.0,468.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,48.04,1,2,1,1,2,2,37.25,1.261744966442953,1,0.31235584603182776,1,62.5
2022-03-06,9,2022,Bourgogne-Franche-Comté,83.0,828.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,67.41,1,2,1,1,3,2,54.75,1.5159817351598173,2,-0.20179283980544793,1,72.50000000000001
2022-03-13,10,2022,Bourgogne-Franche-Comté,79.0,790.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,35.37,1,2,1,1,3,2,64.75,1.22007722007722,1,-0.3929650038316615,1,62.5
2022-03-20,11,2022,Bourgogne-Franche-Comté,55.0,546.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,82.19,1,2,1,1,3,2,66.0,0.8333333333333334,1,-1.5399979879889427,1,62.5
2022-03-27,12,2022,Bourgogne-Franche-Comté,79.0,794.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,53.57,1,2,1,1,3,2,74.0,1.0675675675675675,1,-0.3929650038316615,1,62.5
2022-04-03,13,2022,Bourgogne-Franche-Comté,84.0,838.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,50.07,1,2,1,1,4,1,74.25,1.1313131313131313,1,-1.462465047689572,1,55.00000000000001
2022-04-10,14,2022,Bourgogne-Franche-Comté,143.0,1430.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,64.77,1,2,1,1,4,1,90.25,1.5844875346260388,2,1.0028331755585635,1,65.0
2022-04-17,15,2022,Bourgogne-Franche-Comté,120.0,1202.0,,,27,2800000,22.5,2023,INSEE_estimations_2023,47.3,45.8,43.3,47.9,47.9,48.4,73.66,1,2,1,1,4,1,106.5,1.1267605633802817,1,0.041784715648273484,1,55.00000000000001
