1er jour de la semaine;Semaine;Classe d'âge;Taux de passages aux urgences pour grippe;Taux d'hospitalisations après passages aux urgences pour grippe;Taux d'actes médicaux SOS médecins pour grippe
2024-06-10;2024-S24;05-14 ans;152.48372529;120.6854936;2272.2400857
2024-06-10;2024-S24;15-64 ans;204.43015722;59.911894273;3003.5663485
2024-06-10;2024-S24;Tous âges;164.8482513;59.920292077;2363.9310996
2024-06-17;2024-S25;00-04 ans;186.73167695;131.5212626;1204.7313084
2024-06-17;2024-S25;65 ans ou plus;82.674046091;88.118249005;1146.6442247
2024-06-24;2024-S26;00-04 ans;206.80436811;149.19011083;899.93571888
2024-06-24;2024-S26;15-64 ans;204.22455886;91.652566272;2830.6460112
2024-07-01;2024-S27;00-04 ans;194.65488215;197.8021978;1209.5554884
2024-07-01;2024-S27;15-64 ans;172.64443827;50.695249131;2814.9545834
2024-07-01;2024-S27;Tous âges;152.1812648;80.717230246;2314.0495868
2024-07-08;2024-S28;15-64 ans;175.89353918;58.972491067;2577.3869128
2024-07-15;2024-S29;00-04 ans;95.977417078;118.09163911;896.70014347
2024-07-29;2024-S31;00-04 ans;114.02166412;102.72213662;825.19875214
2024-08-05;2024-S32;05-14 ans;91.524803222;130.46314416;1572.627776
2024-08-05;2024-S32;15-64 ans;125.46031746;61.558516802;1805.7003036
2024-08-05;2024-S32;Tous âges;105.99511797;70.312156679;1545.096208
2024-08-19;2024-S34;05-14 ans;104.35772563;130.80444735;1653.3771107
2024-08-19;2024-S34;15-64 ans;157.33591739;76.785257231;2467.6901726
2024-08-26;2024-S35;15-64 ans;135.49650521;39.182161431;2186.4309543
2024-08-26;2024-S35;65 ans ou plus;70.978197864;73.527249199;696.49641199
2024-09-09;2024-S37;00-04 ans;232.2785156;171.52658662;1133.7868481
2024-09-09;2024-S37;05-14 ans;125.55219716;47.169811321;2551.1762909
2024-09-09;2024-S37;15-64 ans;186.75278932;58.061472584;3559.0205972
2024-09-16;2024-S38;Tous âges;194.00675706;91.426112911;3646.8630276
2024-09-23;2024-S39;00-04 ans;233.5609055;184.33179724;1052.1248797
2024-09-23;2024-S39;05-14 ans;175.03978177;132.31013496;3227.0948159
2024-09-23;2024-S39;Tous âges;194.47293199;127.92168968;3497.7970605
2024-10-07;2024-S41;00-04 ans;222.40756186;130.40643338;1101.4531219
2024-10-07;2024-S41;05-14 ans;146.66340748;109.3194862;2793.7141432
2024-10-07;2024-S41;Tous âges;177.4407542;104.79184529;3120.5835423
2024-10-14;2024-S42;00-04 ans;301.33657351;189.67334036;1285.3134991
2024-10-14;2024-S42;65 ans ou plus;91.118248707;97.743748473;1531.3614433
2024-10-21;2024-S43;15-64 ans;217.23427029;128.44979448;3882.9630254
2024-10-28;2024-S44;00-04 ans;295.81348709;300.42918455;1042.3137986
2024-10-28;2024-S44;05-14 ans;223.25761988;68.352699932;2561.1298482
2024-10-28;2024-S44;15-64 ans;253.21024944;95.262521526;3766.4132688
2024-10-28;2024-S44;65 ans ou plus;150.92025987;139.75642452;1528.343831
2024-11-04;2024-S45;65 ans ou plus;116.69150694;118.62068966;1398.5320373
2024-11-04;2024-S45;Tous âges;223.18124049;126.25049745;3312.529453
2024-11-18;2024-S47;00-04 ans;694.39762691;442.10168339;2140.0566325
2024-11-18;2024-S47;15-64 ans;360.85801666;197.40147872;5834.8350214
2024-11-25;2024-S48;65 ans ou plus;336.13832322;426.05156038;2413.5977337
2024-12-02;2024-S49;65 ans ou plus;607.50781332;745.11190275;2849.5616059
2024-12-02;2024-S49;Tous âges;1017.5190716;732.31261612;7897.0174808
2024-12-09;2024-S50;00-04 ans;3366.9076436;2298.1064897;6322.9205871
2024-12-09;2024-S50;15-64 ans;1337.3799006;830.63135269;12686.207628
2024-12-23;2024-S52;05-14 ans;8827.891018;5153.5474762;22704.195909
2024-12-30;2025-S01;65 ans ou plus;5152.7819932;6669.4670027;10646.473779
2025-01-06;2025-S02;00-04 ans;10160.939077;8928.5714286;18531.795511
2025-01-06;2025-S02;65 ans ou plus;4017.0875302;5646.5344551;9611.2412178
2025-01-06;2025-S02;Tous âges;4272.1978595;4534.135851;22483.20802
2025-01-20;2025-S04;05-14 ans;8220.7917876;6333.0727131;36075.512618
2025-01-20;2025-S04;65 ans ou plus;3676.1687065;5082.7151997;9943.3396289
2025-01-27;2025-S05;05-14 ans;7489.7328422;5899.318301;32587.778953
2025-01-27;2025-S05;15-64 ans;2984.3344626;2039.1162622;27503.143874
2025-01-27;2025-S05;65 ans ou plus;3205.157001;4446.6929385;9094.0406476
2025-01-27;2025-S05;Tous âges;4589.0013886;3979.6428041;25750.938059
2025-02-03;2025-S06;00-04 ans;9495.5345193;7755.2690812;18626.366876
2025-02-17;2025-S08;05-14 ans;3567.3515982;1892.0595533;16378.649868
2025-02-24;2025-S09;00-04 ans;4300.7983518;3764.7582981;7240.0388727
2025-02-24;2025-S09;65 ans ou plus;1159.0631667;1565.830464;3424.6575342
2025-02-24;2025-S09;Tous âges;1541.4519353;1322.4906676;9469.9204645
2025-03-03;2025-S10;15-64 ans;762.81953282;433.52083408;8137.7706843
2025-03-03;2025-S10;65 ans ou plus;748.59708193;1064.3470744;2858.0304442
2025-03-10;2025-S11;15-64 ans;575.36488163;302.05038911;6804.6808257
2025-03-10;2025-S11;Tous âges;747.19765673;674.7917097;5691.4277694
2025-03-17;2025-S12;00-04 ans;1534.9130948;915.37835639;2844.0166266
2025-03-17;2025-S12;65 ans ou plus;448.62433553;586.7862382;1922.8644049
2025-03-24;2025-S13;15-64 ans;394.78731566;210.99309802;4862.1399177
2025-03-31;2025-S14;00-04 ans;803.22356834;402.57648953;1756.9982132
2025-04-07;2025-S15;00-04 ans;559.89275294;393.55322339;1142.8155481
2025-04-07;2025-S15;15-64 ans;297.88669065;168.3324566;3195.1817068
2025-04-07;2025-S15;65 ans ou plus;210.87292369;255.67629158;1296.2962963
2025-04-07;2025-S15;Tous âges;310.29819165;227.05951135;2538.5930718
2025-04-14;2025-S16;15-64 ans;236.53432632;131.41537915;2790.0787958
2025-04-14;2025-S16;65 ans ou plus;196.41734758;264.40453894;847.78795556
2025-04-21;2025-S17;00-04 ans;405.56706445;210.47708138;1100.1833639
2025-04-21;2025-S17;15-64 ans;203.6702205;74.160398347;2748.6724583
2025-05-05;2025-S19;65 ans ou plus;73.771814556;78.186082877;765.6678325
2025-05-12;2025-S20;00-04 ans;181.34010336;220.37218413;999.06071215
2025-05-12;2025-S20;15-64 ans;120.28646373;31.122484266;2246.1060498
2025-05-12;2025-S20;Tous âges;113.24936043;74.610368078;1828.1420799
2025-05-19;2025-S21;00-04 ans;171.11163559;123.30456227;870.81569066
2025-05-26;2025-S22;05-14 ans;75.860684085;54.171180932;1847.5750577
2025-05-26;2025-S22;Tous âges;116.82620353;82.965748973;1842.5147109
2025-06-02;2025-S23;Tous âges;120.82212626;69.526524369;1883.7530805
2025-06-16;2025-S25;05-14 ans;102.12765957;108.04970286;1753.1044558
2025-06-16;2025-S25;65 ans ou plus;75.461647727;79.537039577;477.85919083
2025-06-23;2025-S26;00-04 ans;250.8361204;143.5063382;856.4194221
2025-06-23;2025-S26;05-14 ans;156.10293611;56.899004267;1774.7858017
2025-06-23;2025-S26;Tous âges;118.47544351;70.667536421;1526.0817911
2025-06-30;2025-S27;00-04 ans;288.28646571;164.86104569;1031.999406
2025-06-30;2025-S27;Tous âges;131.4697109;64.976378379;1369.8630137
2025-07-07;2025-S28;00-04 ans;498.4128752;281.18609407;851.65057993
2025-07-07;2025-S28;05-14 ans;224.22177572;64.020486556;1806.7226891
2025-07-14;2025-S29;05-14 ans;145.2390635;166.27868307;1619.7255752
2025-07-14;2025-S29;15-64 ans;130.35685188;72.68196449;2025.9063265
2025-07-28;2025-S31;05-14 ans;114.55503551;68.189566996;1511.5667718
2025-08-04;2025-S32;15-64 ans;142.57965864;72.293511657;1941.8107657
2025-08-04;2025-S32;65 ans ou plus;65.454155266;78.777818417;774.92074674
2025-08-04;2025-S32;Tous âges;127.58289982;88.390424854;1565.214993
2025-08-18;2025-S34;05-14 ans;114.29317833;71.607590405;1424.3249938
2025-08-18;2025-S34;15-64 ans;137.78161614;42.105263158;2039.4655194
2025-08-18;2025-S34;65 ans ou plus;66.072376331;76.743789438;585.91961915
2025-08-18;2025-S34;Tous âges;121.58591312;61.99538639;1646.8888383
2025-08-25;2025-S35;Tous âges;126.67621328;64.656101381;1967.3921731
2025-09-01;2025-S36;05-14 ans;129.88512382;0.0;2140.011383
2025-09-01;2025-S36;15-64 ans;138.82841116;65.734846388;2816.9594135
2025-09-01;2025-S36;Tous âges;131.91848826;75.384746679;2310.9771414
2025-09-08;2025-S37;00-04 ans;262.69702277;142.45014245;1172.4629644
2025-09-08;2025-S37;65 ans ou plus;95.775371714;125.84732431;1232.5656828
2025-09-08;2025-S37;Tous âges;161.84164632;99.406362007;3121.8008166
2025-09-22;2025-S39;00-04 ans;341.26874914;100.07505629;1585.0144092
2025-09-22;2025-S39;05-14 ans;178.15150004;0.0;4203.2990036
2025-09-22;2025-S39;Tous âges;245.77252021;131.5625476;4556.5354154
2025-09-29;2025-S40;00-04 ans;394.13526722;208.52641335;1446.923597
2025-10-06;2025-S41;00-04 ans;313.16320721;296.53284672;1605.11549
2024-01-01;2024-S01;15-64 ans;1379.5064316;946.5178915;11644.117115
2024-01-01;2024-S01;65 ans ou plus;1302.924415;1745.090286;4647.3437885
2024-01-01;2024-S01;Tous âges;1557.3609198;1510.2689994;9342.5605536
2024-01-08;2024-S02;00-04 ans;3534.7226165;3301.7778804;7409.8504837
2024-01-08;2024-S02;05-14 ans;1539.3001765;1067.6156584;12247.167582
2024-01-08;2024-S02;Tous âges;1425.8942876;1306.6177103;11161.425577
2024-01-15;2024-S03;05-14 ans;3066.7238995;2318.1686468;17460.618713
2024-01-15;2024-S03;15-64 ans;1629.1183469;1289.4417476;17704.588997
2024-01-15;2024-S03;65 ans ou plus;1493.6070842;2075.1814772;6025.68324
2024-01-15;2024-S03;Tous âges;2213.590811;1995.9719425;15328.294514
2024-01-22;2024-S04;15-64 ans;2310.1986946;2103.1529069;20867.783321
2024-01-22;2024-S04;Tous âges;3124.5397015;2929.8685717;17905.995486
2024-01-29;2024-S05;00-04 ans;7534.0235723;5805.4112166;12709.663456
2024-01-29;2024-S05;15-64 ans;2261.2598669;2016.3605052;20701.803833
2024-02-19;2024-S08;00-04 ans;3555.8908588;2992.9910968;5830.0335059
2024-02-19;2024-S08;05-14 ans;1734.8538075;1287.3025161;9806.547619
2024-02-19;2024-S08;Tous âges;1423.8897709;1510.8820323;9104.9064787
2024-02-26;2024-S09;Tous âges;873.98235439;970.2402905;6600.1420617
2024-03-04;2024-S10;00-04 ans;1173.4960288;1018.9525168;2750.0883704
2024-03-04;2024-S10;15-64 ans;481.73617076;389.66661856;6909.3465609
2024-03-04;2024-S10;Tous âges;575.07488406;583.68739987;5473.4200319
2024-03-11;2024-S11;00-04 ans;780.55846141;410.55718475;2040.9565695
2024-03-11;2024-S11;05-14 ans;447.36382682;104.52051215;4362.9511523
2024-03-11;2024-S11;65 ans ou plus;409.74663596;568.85719137;1902.08581
2024-03-18;2024-S12;00-04 ans;535.62275756;453.73840994;1666.8811945
2024-03-18;2024-S12;15-64 ans;316.84590051;136.37179257;4715.39102
2024-03-25;2024-S13;00-04 ans;381.11148816;287.59244043;1333.1664267
2024-03-25;2024-S13;05-14 ans;317.53473702;83.939563514;3290.3182217
2024-03-25;2024-S13;65 ans ou plus;183.6192317;246.8435239;1472.4849527
2024-03-25;2024-S13;Tous âges;276.22452067;200.22842962;3280.2883283
2024-04-01;2024-S14;00-04 ans;297.82015667;182.22312209;1232.1816864
2024-04-01;2024-S14;05-14 ans;235.22870646;53.134962806;2833.48428
2024-04-01;2024-S14;65 ans ou plus;124.27407213;144.36263895;1273.690646
2024-04-08;2024-S15;65 ans ou plus;129.94289665;140.5662813;1125.1758087
2024-04-15;2024-S16;15-64 ans;196.8118595;121.34137373;3013.831988
2024-04-22;2024-S17;15-64 ans;232.90847124;62.323569307;3205.5749129
2024-04-29;2024-S18;Tous âges;167.89365418;82.963810614;1932.8074788
2024-05-06;2024-S19;05-14 ans;123.82765026;0.0;1761.9734102
2024-05-06;2024-S19;15-64 ans;186.23311461;66.127847171;2249.0912272
2024-05-06;2024-S19;65 ans ou plus;66.010356797;60.91900673;992.94272116
2024-05-20;2024-S21;65 ans ou plus;62.268737501;59.826503141;814.51696051
2024-05-20;2024-S21;Tous âges;134.17310761;58.234334964;2037.1677788
2024-05-27;2024-S22;00-04 ans;122.21116953;73.13505607;917.16407046
2024-05-27;2024-S22;05-14 ans;120.60818158;25.316455696;2247.9080981
2024-05-27;2024-S22;Tous âges;123.06475184;44.686617079;2273.806628
2024-06-03;2024-S23;65 ans ou plus;89.295033109;95.672238168;1094.6555055
2024-06-03;2024-S23;Tous âges;167.57989781;88.754524401;2458.7598391
2024-06-17;2024-S25;15-64 ans;204.88104704;62.809686649;3086.9547274
2024-06-17;2024-S25;Tous âges;170.13053843;84.153020542;2442.0524953
2024-06-24;2024-S26;05-14 ans;170.00297505;51.020408163;2189.3211529
2024-06-24;2024-S26;Tous âges;175.90265489;92.229334435;2201.911589
2024-07-01;2024-S27;05-14 ans;171.12084151;145.47570556;2576.4036958
2024-07-01;2024-S27;65 ans ou plus;76.553446083;82.899099953;1089.228738
2024-07-15;2024-S29;65 ans ou plus;70.799693963;51.611423328;839.5617897
2024-07-22;2024-S30;05-14 ans;86.702696454;0.0;1607.9873883
2024-07-22;2024-S30;15-64 ans;143.87123524;39.498725268;2126.7704759
2024-07-22;2024-S30;65 ans ou plus;63.761713368;49.617652209;795.16859587
2024-07-29;2024-S31;15-64 ans;118.55334648;53.780789502;1688.4216154
2024-08-05;2024-S32;00-04 ans;148.82336527;273.82256298;1080.8926081
2024-08-05;2024-S32;65 ans ou plus;53.338074496;50.10610705;804.46715881
2024-08-12;2024-S33;05-14 ans;106.49312232;32.509752926;1274.060495
2024-08-12;2024-S33;65 ans ou plus;55.179111396;50.083964293;720.17353579
2024-08-19;2024-S34;65 ans ou plus;42.929410127;32.99142223;841.59903817
2024-08-26;2024-S35;00-04 ans;205.76131687;140.92446449;651.58156617
2024-08-26;2024-S35;05-14 ans;86.173595222;29.922202274;1471.9411224
2024-08-26;2024-S35;Tous âges;121.08752276;60.899573703;1728.8140122
2024-09-02;2024-S36;05-14 ans;122.32755984;87.744954665;1808.0111877
2024-09-02;2024-S36;Tous âges;125.67590709;95.695167394;2020.0576788
2024-09-09;2024-S37;Tous âges;154.55554607;64.619447644;2745.5322594
2024-09-16;2024-S38;00-04 ans;218.5686184;145.62096942;1190.5576463
2024-09-16;2024-S38;15-64 ans;246.5436287;77.217366888;4768.5481215
2024-09-23;2024-S39;15-64 ans;222.34999008;86.389978762;4517.8435839
2024-09-30;2024-S40;00-04 ans;223.44933864;153.27348369;1137.1374098
2024-09-30;2024-S40;15-64 ans;244.41483911;101.07938342;4670.0410658
2024-10-07;2024-S41;15-64 ans;199.9151875;92.211661229;4089.3942364
2024-10-14;2024-S42;15-64 ans;223.07634336;102.29998589;3942.6668013
2024-10-21;2024-S43;00-04 ans;277.58007117;142.76973282;1017.8781156
2024-10-21;2024-S43;05-14 ans;226.47125433;101.52284264;2851.5454941
2024-10-21;2024-S43;Tous âges;201.41966531;121.17967;2952.2682061
2024-10-28;2024-S44;Tous âges;230.234566;130.10222318;2870.1930511
2024-11-04;2024-S45;15-64 ans;225.91060542;94.537815126;4232.4603326
2024-11-11;2024-S46;00-04 ans;580.38707887;350.94200222;1697.0631991
2024-11-18;2024-S47;05-14 ans;558.40151497;387.48962081;4639.395667
2024-11-18;2024-S47;65 ans ou plus;229.54045065;308.68376161;1805.6174766
2024-11-18;2024-S47;Tous âges;393.53021879;281.33749731;4490.3507599
2024-11-25;2024-S48;Tous âges;563.6361676;399.87074885;5520.1303744
2024-12-02;2024-S49;05-14 ans;1627.8910477;1064.1200546;9552.6231091
2024-12-02;2024-S49;15-64 ans;822.08086895;470.96916624;9628.7476577
2024-12-09;2024-S50;65 ans ou plus;931.08387713;1216.6415404;4278.6615469
2024-12-16;2024-S51;15-64 ans;2192.6703203;1506.8543497;17067.061577
2024-12-16;2024-S51;Tous âges;3053.393623;2420.6436859;15295.050824
2024-12-23;2024-S52;15-64 ans;3673.6407529;2571.4717894;20989.076465
2024-12-23;2024-S52;65 ans ou plus;3817.0719701;5037.1413313;9875.2079867
2024-12-30;2025-S01;00-04 ans;9470.6809181;7907.4771382;13828.217237
2024-12-30;2025-S01;05-14 ans;5902.789158;3770.321688;21340.1311
2024-12-30;2025-S01;15-64 ans;3979.6639489;3111.6121759;23709.356113
2024-12-30;2025-S01;Tous âges;5161.5384407;5435.5776264;20275.250134
2025-01-06;2025-S02;05-14 ans;4551.6991109;2898.1177174;26350.752879
2025-01-06;2025-S02;15-64 ans;3149.4286221;2348.8697445;24654.403657
2025-01-13;2025-S03;05-14 ans;6195.5057773;4198.5815603;32046.10951
2025-01-20;2025-S04;00-04 ans;12540.462231;9655.1724138;22131.893121
2025-01-20;2025-S04;Tous âges;5137.0204688;4493.9820979;27764.340846
2025-02-03;2025-S06;65 ans ou plus;2564.9276028;3674.4845292;7884.3930636
2025-02-03;2025-S06;Tous âges;3713.8732336;3304.6546937;22157.216025
2025-02-10;2025-S07;Tous âges;3253.9839792;2873.8676337;18436.869491
2025-02-17;2025-S08;15-64 ans;1671.2042329;1287.5847811;15884.370045
2025-02-24;2025-S09;15-64 ans;1105.5201777;633.73651047;10974.274242
2025-03-03;2025-S10;05-14 ans;1109.1498903;805.58539205;8005.8224163
2025-03-03;2025-S10;Tous âges;989.012535;846.03063781;7015.9815725
2025-03-10;2025-S11;65 ans ou plus;607.34822068;858.57052149;2026.4505119
2025-03-17;2025-S12;05-14 ans;762.56203804;530.78556263;5371.7754173
2025-03-17;2025-S12;15-64 ans;487.35608012;323.56706016;5950.0039933
2025-03-17;2025-S12;Tous âges;620.31216068;504.51043295;4942.4579903
2025-03-24;2025-S13;00-04 ans;1069.8744422;780.76844052;1742.6770486
2025-03-24;2025-S13;05-14 ans;655.5723651;629.40584089;4022.7237832
2025-03-24;2025-S13;65 ans ou plus;343.62638011;489.8393327;1165.7885887
2025-03-31;2025-S14;05-14 ans;348.79525318;288.94774862;3403.9215686
2025-03-31;2025-S14;65 ans ou plus;259.0996006;332.17164017;1389.8080741
2025-04-07;2025-S15;05-14 ans;349.7923813;161.55088853;2433.0900243
2025-04-14;2025-S16;05-14 ans;238.55877595;30.367446098;2013.8588133
2025-04-14;2025-S16;Tous âges;247.29687239;206.2621179;2186.742017
2025-04-21;2025-S17;05-14 ans;180.61719476;59.541530217;1905.7931781
2025-04-21;2025-S17;Tous âges;208.46356413;127.17312315;2193.5499772
2025-04-28;2025-S18;00-04 ans;269.24068399;166.34980989;1047.8643105
2025-04-28;2025-S18;15-64 ans;156.33940979;50.466818067;1980.6616253
2025-05-05;2025-S19;00-04 ans;214.91706018;228.4843869;901.4084507
2025-05-05;2025-S19;05-14 ans;96.119456366;29.256875366;1762.4380393
2025-05-05;2025-S19;Tous âges;118.83292091;70.481286499;1720.0835571
2025-05-12;2025-S20;05-14 ans;90.249087481;102.6957638;1774.2510699
2025-05-12;2025-S20;65 ans ou plus;84.665286089;90.194199386;738.83353856
2025-05-19;2025-S21;05-14 ans;104.08743344;51.229508197;1991.2778738
2025-05-19;2025-S21;15-64 ans;124.33303131;55.559413848;2249.8732466
2025-05-19;2025-S21;65 ans ou plus;69.106112436;62.273550725;856.50723026
2025-05-19;2025-S21;Tous âges;112.90685049;62.427168304;1842.8291251
2025-05-26;2025-S22;15-64 ans;125.17136556;59.50505793;2354.0720743
2025-05-26;2025-S22;65 ans ou plus;86.490615207;92.050209205;631.30123434
2025-06-02;2025-S23;00-04 ans;213.79411334;126.35835229;1108.5180863
2025-06-02;2025-S23;65 ans ou plus;71.893148808;79.806184979;834.5063342
2025-06-09;2025-S24;00-04 ans;191.34986071;229.06592008;1080.9164954
2025-06-09;2025-S24;Tous âges;115.57422775;69.647583229;1810.1276403
2025-06-16;2025-S25;15-64 ans;122.66424838;47.052497143;1924.8336161
2025-06-16;2025-S25;Tous âges;116.52095031;75.574569157;1582.5141025
2025-06-23;2025-S26;65 ans ou plus;63.558857694;72.04610951;561.38120962
2025-06-30;2025-S27;15-64 ans;116.30151757;57.395590668;1581.6021202
2025-06-30;2025-S27;65 ans ou plus;63.021557719;62.542488103;565.78541302
2025-07-07;2025-S28;15-64 ans;143.96931284;68.415831423;2144.7777498
2025-07-07;2025-S28;65 ans ou plus;70.939256938;76.435903036;712.94559099
2025-07-07;2025-S28;Tous âges;167.3346448;83.6774167;1713.2596823
2025-07-14;2025-S29;00-04 ans;381.55802862;266.95141484;799.30495222
2025-07-14;2025-S29;65 ans ou plus;93.105790085;113.32407853;785.45985935
2025-07-14;2025-S29;Tous âges;146.07719055;107.12372791;1641.4400289
2025-07-21;2025-S30;15-64 ans;143.70415034;66.116852838;1980.6310528
2025-07-21;2025-S30;65 ans ou plus;85.211867689;126.04921649;657.3306659
2025-07-28;2025-S31;15-64 ans;134.50873272;39.561229995;2027.6556157
2025-07-28;2025-S31;65 ans ou plus;78.217952673;111.29501741;614.92592938
2025-07-28;2025-S31;Tous âges;131.1839717;79.854809437;1626.7249588
2025-08-04;2025-S32;05-14 ans;102.44152296;35.637918746;1414.5056164
2025-08-11;2025-S33;15-64 ans;130.11878905;45.641259699;1909.8676495
2025-08-11;2025-S33;65 ans ou plus;70.20156358;101.19181471;617.97270621
2025-08-11;2025-S33;Tous âges;124.90702146;84.219541789;1527.8598149
2025-08-25;2025-S35;00-04 ans;161.24408772;103.02197802;1022.6825751
2025-09-01;2025-S36;65 ans ou plus;73.663977164;91.816825433;989.24731183
2025-09-08;2025-S37;05-14 ans;152.21447511;28.153153153;3654.9086273
2025-09-15;2025-S38;00-04 ans;310.05221932;196.60850332;1456.496742
2025-09-15;2025-S38;05-14 ans;160.22663942;112.64432554;4041.4425815
2025-09-15;2025-S38;15-64 ans;215.35759663;71.694377112;4993.6399029
2025-09-15;2025-S38;65 ans ou plus;112.7194402;109.46308358;1556.4631858
2025-09-22;2025-S39;15-64 ans;287.85115293;91.349870002;5896.5665799
2025-09-22;2025-S39;65 ans ou plus;146.01819611;178.43417152;1892.8423666
2025-09-29;2025-S40;65 ans ou plus;147.57324005;163.8001638;1940.662467
2025-09-29;2025-S40;Tous âges;250.54072568;136.75074807;4691.9175807
2025-10-06;2025-S41;15-64 ans;269.47104952;79.079798706;5363.9134637
2025-10-06;2025-S41;65 ans ou plus;176.00142583;176.43865364;2220.0
2024-01-01;2024-S01;05-14 ans;1639.4963962;1012.3378678;8201.8691589
2024-01-08;2024-S02;15-64 ans;1159.8109691;883.26848249;12872.759073
2024-01-22;2024-S04;05-14 ans;3918.6322226;2885.5721393;19971.703452
2024-01-22;2024-S04;65 ans ou plus;2387.7248971;3186.0395036;7585.2931434
2024-01-29;2024-S05;05-14 ans;3910.5686045;3205.7911065;19573.893979
2024-01-29;2024-S05;65 ans ou plus;2581.0964621;3513.3776462;8469.9453552
2024-01-29;2024-S05;Tous âges;3200.3754106;3101.326405;18000.8811
2024-02-05;2024-S06;00-04 ans;6949.4090042;5230.2345786;11342.952275
2024-02-05;2024-S06;Tous âges;2832.248633;3017.5297739;15931.284627
2024-02-12;2024-S07;00-04 ans;5268.0115274;4549.5576819;8686.9609915
2024-02-12;2024-S07;15-64 ans;1498.6453361;1397.4604526;14471.172203
2024-02-12;2024-S07;65 ans ou plus;1860.1545359;2516.9024487;5812.2045552
2024-02-19;2024-S08;65 ans ou plus;1255.1586042;1823.6036243;4184.8390447
2024-02-26;2024-S09;00-04 ans;2025.9210562;1911.5890084;3670.2236118
2024-02-26;2024-S09;05-14 ans;907.42017;788.59569305;6701.686012
2024-02-26;2024-S09;15-64 ans;644.28341913;511.65222587;8120.6862552
2024-02-26;2024-S09;65 ans ou plus;848.95004676;1200.4632376;3039.8857493
2024-03-04;2024-S10;05-14 ans;561.11811794;363.63636364;5161.8764453
2024-03-04;2024-S10;65 ans ou plus;530.19464515;696.92286076;2326.2839879
2024-03-11;2024-S11;Tous âges;467.84475603;412.3087918;4573.955884
2024-03-18;2024-S12;05-14 ans;311.74720136;229.06592008;3872.2442058
2024-03-18;2024-S12;65 ans ou plus;272.86631998;332.37120616;1408.606921
2024-03-25;2024-S13;15-64 ans;285.26970954;139.54684;4244.8668592
2024-04-01;2024-S14;15-64 ans;275.22186252;121.89875233;3919.5211546
2024-04-08;2024-S15;05-14 ans;174.52759044;156.25;2501.3105669
2024-04-15;2024-S16;00-04 ans;223.31516682;104.27528676;908.3402147
2024-04-15;2024-S16;05-14 ans;184.94451665;271.41133896;2081.7843866
2024-04-15;2024-S16;65 ans ou plus;75.239979127;75.872534143;1046.6222645
2024-04-22;2024-S17;65 ans ou plus;100.30569354;90.441467413;1099.4764398
2024-04-22;2024-S17;Tous âges;192.46200184;75.350450681;2404.927889
2024-04-29;2024-S18;05-14 ans;133.30424877;60.716454159;1586.6245842
2024-04-29;2024-S18;15-64 ans;198.86125764;55.840964932;2584.099404
2024-04-29;2024-S18;65 ans ou plus;103.49438921;107.52992445;892.85714286
2024-05-06;2024-S19;Tous âges;146.4768605;66.375192993;1755.2504216
2024-05-13;2024-S20;65 ans ou plus;67.591563656;53.692033798;830.8845881
2024-05-20;2024-S21;00-04 ans;159.33359423;73.277967758;896.33384762
2024-05-20;2024-S21;05-14 ans;144.16146084;26.219192449;1908.5081585
2024-05-27;2024-S22;15-64 ans;155.26685536;40.043684019;2889.3401015
2024-06-03;2024-S23;15-64 ans;210.28188735;67.476383266;3121.4304999
2024-06-10;2024-S24;65 ans ou plus;65.656032734;37.50613081;1098.9010989
2024-06-17;2024-S25;05-14 ans;167.19412432;146.87882497;2305.2405307
2024-06-24;2024-S26;65 ans ou plus;99.673794853;89.733882953;1002.8806145
2024-07-08;2024-S28;00-04 ans;174.33655256;118.65211201;996.0487323
2024-07-08;2024-S28;05-14 ans;150.85062994;119.51000896;1821.6018216
2024-07-08;2024-S28;65 ans ou plus;66.896575587;79.929205561;1020.5133491
2024-07-08;2024-S28;Tous âges;146.80428053;75.610131758;2037.7803711
2024-07-15;2024-S29;05-14 ans;88.672768879;31.655587211;1536.8531103
2024-07-15;2024-S29;15-64 ans;149.80565081;49.245488761;2442.0979446
2024-07-15;2024-S29;Tous âges;119.26158133;53.752033383;1899.5026045
2024-07-22;2024-S30;00-04 ans;125.36443149;75.71933367;890.15151515
2024-07-22;2024-S30;Tous âges;116.83715926;44.769221882;1712.0025402
2024-07-29;2024-S31;05-14 ans;117.95306073;134.04825737;1393.4837093
2024-07-29;2024-S31;65 ans ou plus;53.047404063;40.656308988;657.76556057
2024-07-29;2024-S31;Tous âges;101.64069025;53.463572523;1394.6797032
2024-08-12;2024-S33;00-04 ans;123.6615895;80.775444265;689.65517241
2024-08-12;2024-S33;15-64 ans;134.41326872;72.737852779;1768.7554431
2024-08-12;2024-S33;Tous âges;110.80733444;60.092630592;1424.3590384
2024-08-19;2024-S34;00-04 ans;112.68725971;86.655112652;929.15214866
2024-08-19;2024-S34;Tous âges;119.43600319;58.027942686;1983.436853
2024-09-02;2024-S36;00-04 ans;190.61904315;207.95425006;892.39389852
2024-09-02;2024-S36;15-64 ans;134.51528114;63.841106579;2506.7553523
2024-09-02;2024-S36;65 ans ou plus;81.175715134;110.42468738;886.40840446
2024-09-09;2024-S37;65 ans ou plus;63.253371524;57.593733802;1073.1818701
2024-09-16;2024-S38;05-14 ans;129.31948272;24.113817217;3554.8359848
