date,week,year,region,urgences_grippe,urgences_totales
2024-07-07,27,2024,Pays de la Loire,189.0,1891.0
2024-07-14,28,2024,Pays de la Loire,184.0,1843.0
2024-07-21,29,2024,Pays de la Loire,223.0,2233.0
2024-07-28,30,2024,Pays de la Loire,182.0,1825.0
2024-08-04,31,2024,Pays de la Loire,155.0,1551.0
2024-08-11,32,2024,Pays de la Loire,153.0,1528.0
2024-08-18,33,2024,Pays de la Loire,101.0,1007.0
2024-08-25,34,2024,Pays de la Loire,150.0,1498.0
2024-09-01,35,2024,Pays de la Loire,181.0,1815.0
2024-09-08,36,2024,Pays de la Loire,109.0,1089.0
2024-09-15,37,2024,Pays de la Loire,103.0,1026.0
2024-09-22,38,2024,Pays de la Loire,108.0,1082.0
2024-09-29,39,2024,Pays de la Loire,32.0,324.0
2024-10-06,40,2024,Pays de la Loire,81.0,815.0
2024-10-13,41,2024,Pays de la Loire,83.0,835.0
2024-10-20,42,2024,Pays de la Loire,65.0,647.0
2024-10-27,43,2024,Pays de la Loire,2.0,16.0
2024-11-03,44,2024,Pays de la Loire,48.0,483.0
2024-11-10,45,2024,Pays de la Loire,0.0,3.0
2024-11-17,46,2024,Pays de la Loire,19.0,186.0
2024-11-24,47,2024,Pays de la Loire,19.0,186.0
2024-12-01,48,2024,Pays de la Loire,21.0,207.0
2024-12-08,49,2024,Pays de la Loire,0.0,0.0
2024-12-15,50,2024,Pays de la Loire,0.0,0.0
2024-12-22,51,2024,Pays de la Loire,21.0,214.0
2024-12-29,52,2024,Pays de la Loire,25.0,246.0
2025-01-05,1,2025,Pays de la Loire,24.0,242.0
2025-01-12,2,2025,Pays de la Loire,70.0,697.0
2025-01-19,3,2025,Pays de la Loire,57.0,567.0
2025-01-26,4,2025,Pays de la Loire,52.0,518.0
2025-02-02,5,2025,Pays de la Loire,47.0,474.0
2025-02-09,6,2025,Pays de la Loire,57.0,568.0
2025-02-16,7,2025,Pays de la Loire,55.0,554.0
2025-02-23,8,2025,Pays de la Loire,55.0,545.0
2025-03-02,9,2025,Pays de la Loire,104.0,1042.0
2025-03-09,10,2025,Pays de la Loire,92.0,919.0
2025-03-16,11,2025,Pays de la Loire,107.0,1067.0
2025-03-23,12,2025,Pays de la Loire,119.0,1191.0
2025-03-30,13,2025,Pays de la Loire,168.0,1685.0
2025-04-06,14,2025,Pays de la Loire,124.0,1243.0
2025-04-13,15,2025,Pays de la Loire,126.0,1256.0
2025-04-20,16,2025,Pays de la Loire,174.0,1740.0
2025-04-27,17,2025,Pays de la Loire,129.0,1290.0
2025-05-04,18,2025,Pays de la Loire,169.0,1685.0
2025-05-11,19,2025,Pays de la Loire,163.0,1629.0
2025-05-18,20,2025,Pays de la Loire,171.0,1709.0
2025-05-25,21,2025,Pays de la Loire,194.0,1945.0
2025-06-01,22,2025,Pays de la Loire,172.0,1715.0
2025-06-08,23,2025,Pays de la Loire,209.0,2090.0
2025-06-15,24,2025,Pays de la Loire,200.0,1996.0
2025-06-22,25,2025,Pays de la Loire,194.0,1942.0
2025-06-29,26,2025,Pays de la Loire,198.0,1977.0
2025-07-06,27,2025,Pays de la Loire,156.0,1562.0
2025-07-13,28,2025,Pays de la Loire,145.0,1452.0
2025-07-20,29,2025,Pays de la Loire,168.0,1677.0
2025-07-27,30,2025,Pays de la Loire,167.0,1666.0
2025-08-03,31,2025,Pays de la Loire,135.0,1346.0
2025-08-10,32,2025,Pays de la Loire,127.0,1271.0
2025-08-17,33,2025,Pays de la Loire,146.0,1461.0
2025-08-24,34,2025,Pays de la Loire,115.0,1150.0
2025-08-31,35,2025,Pays de la Loire,125.0,1251.0
2025-09-07,36,2025,Pays de la Loire,97.0,968.0
2025-09-14,37,2025,Pays de la Loire,76.0,757.0
2025-09-21,38,2025,Pays de la Loire,90.0,901.0
2025-09-28,39,2025,Pays de la Loire,73.0,725.0
2025-10-05,40,2025,Pays de la Loire,77.0,769.0
2025-10-12,41,2025,Pays de la Loire,49.0,487.0
2025-10-19,42,2025,Pays de la Loire,41.0,412.0
2020-01-05,1,2020,Centre-Val de Loire,13.0,131.0
2020-01-12,2,2020,Centre-Val de Loire,25.0,247.0
2020-01-19,3,2020,Centre-Val de Loire,48.0,482.0
2020-01-26,4,2020,Centre-Val de Loire,30.0,297.0
2020-02-02,5,2020,Centre-Val de Loire,56.0,563.0
2020-02-09,6,2020,Centre-Val de Loire,64.0,638.0
2020-02-16,7,2020,Centre-Val de Loire,76.0,755.0
2020-02-23,8,2020,Centre-Val de Loire,82.0,823.0
2020-03-01,9,2020,Centre-Val de Loire,93.0,929.0
2020-03-08,10,2020,Centre-Val de Loire,108.0,1078.0
2020-03-15,11,2020,Centre-Val de Loire,108.0,1081.0
2020-03-22,12,2020,Centre-Val de Loire,101.0,1015.0
2020-03-29,13,2020,Centre-Val de Loire,118.0,1181.0
2020-04-05,14,2020,Centre-Val de Loire,133.0,1330.0
2020-04-12,15,2020,Centre-Val de Loire,126.0,1263.0
2020-04-19,16,2020,Centre-Val de Loire,152.0,1517.0
2020-04-26,17,2020,Centre-Val de Loire,151.0,1514.0
2020-05-03,18,2020,Centre-Val de Loire,161.0,1614.0
2020-05-10,19,2020,Centre-Val de Loire,134.0,1343.0
2020-05-17,20,2020,Centre-Val de Loire,161.0,1606.0
2020-05-24,21,2020,Centre-Val de Loire,152.0,1524.0
2020-05-31,22,2020,Centre-Val de Loire,179.0,1790.0
2020-06-07,23,2020,Centre-Val de Loire,185.0,1846.0
2020-06-14,24,2020,Centre-Val de Loire,208.0,2080.0
2020-06-21,25,2020,Centre-Val de Loire,160.0,1598.0
2020-06-28,26,2020,Centre-Val de Loire,144.0,1443.0
2020-07-05,27,2020,Centre-Val de Loire,176.0,1765.0
2020-07-12,28,2020,Centre-Val de Loire,158.0,1585.0
2020-07-19,29,2020,Centre-Val de Loire,135.0,1352.0
2020-07-26,30,2020,Centre-Val de Loire,170.0,1698.0
2020-08-02,31,2020,Centre-Val de Loire,163.0,1634.0
2020-08-09,32,2020,Centre-Val de Loire,129.0,1294.0
2020-08-16,33,2020,Centre-Val de Loire,159.0,1588.0
2020-08-23,34,2020,Centre-Val de Loire,100.0,997.0
2020-08-30,35,2020,Centre-Val de Loire,102.0,1015.0
2020-09-06,36,2020,Centre-Val de Loire,118.0,1180.0
2020-09-13,37,2020,Centre-Val de Loire,65.0,648.0
2020-09-20,38,2020,Centre-Val de Loire,50.0,499.0
2020-09-27,39,2020,Centre-Val de Loire,68.0,679.0
2020-10-04,40,2020,Centre-Val de Loire,71.0,709.0
2020-10-11,41,2020,Centre-Val de Loire,42.0,417.0
2020-10-18,42,2020,Centre-Val de Loire,40.0,403.0
2020-10-25,43,2020,Centre-Val de Loire,44.0,441.0
2020-11-01,44,2020,Centre-Val de Loire,39.0,387.0
2020-11-08,45,2020,Centre-Val de Loire,3.0,34.0
2020-11-15,46,2020,Centre-Val de Loire,0.0,0.0
2020-11-22,47,2020,Centre-Val de Loire,41.0,409.0
2020-11-29,48,2020,Centre-Val de Loire,10.0,104.0
2020-12-06,49,2020,Centre-Val de Loire,35.0,346.0
2020-12-13,50,2020,Centre-Val de Loire,26.0,263.0
2020-12-20,51,2020,Centre-Val de Loire,0.0,0.0
2020-12-27,52,2020,Centre-Val de Loire,13.0,129.0
2021-01-03,53,2021,Centre-Val de Loire,19.0,190.0
2021-01-10,1,2021,Centre-Val de Loire,6.0,63.0
2021-01-17,2,2021,Centre-Val de Loire,38.0,376.0
2021-01-24,3,2021,Centre-Val de Loire,52.0,522.0
2021-01-31,4,2021,Centre-Val de Loire,40.0,404.0
2021-02-07,5,2021,Centre-Val de Loire,50.0,500.0
2021-02-14,6,2021,Centre-Val de Loire,51.0,514.0
2021-02-21,7,2021,Centre-Val de Loire,66.0,657.0
2021-02-28,8,2021,Centre-Val de Loire,95.0,955.0
2021-03-07,9,2021,Centre-Val de Loire,83.0,825.0
2021-03-14,10,2021,Centre-Val de Loire,34.0,338.0
2021-03-21,11,2021,Centre-Val de Loire,71.0,710.0
2021-03-28,12,2021,Centre-Val de Loire,137.0,1372.0
2021-04-04,13,2021,Centre-Val de Loire,129.0,1286.0
2021-04-11,14,2021,Centre-Val de Loire,159.0,1588.0
2021-04-18,15,2021,Centre-Val de Loire,125.0,1251.0
2021-04-25,16,2021,Centre-Val de Loire,170.0,1701.0
2021-05-02,17,2021,Centre-Val de Loire,130.0,1302.0
2021-05-09,18,2021,Centre-Val de Loire,174.0,1737.0
2021-05-16,19,2021,Centre-Val de Loire,164.0,1640.0
2021-05-23,20,2021,Centre-Val de Loire,169.0,1691.0
2021-05-30,21,2021,Centre-Val de Loire,171.0,1706.0
2021-06-06,22,2021,Centre-Val de Loire,177.0,1770.0
2021-06-13,23,2021,Centre-Val de Loire,202.0,2022.0
2021-06-20,24,2021,Centre-Val de Loire,173.0,1734.0
2021-06-27,25,2021,Centre-Val de Loire,168.0,1684.0
2021-07-04,26,2021,Centre-Val de Loire,171.0,1708.0
2021-07-11,27,2021,Centre-Val de Loire,115.0,1147.0
2021-07-18,28,2021,Centre-Val de Loire,162.0,1619.0
2021-07-25,29,2021,Centre-Val de Loire,148.0,1481.0
2021-08-01,30,2021,Centre-Val de Loire,142.0,1419.0
2021-08-08,31,2021,Centre-Val de Loire,102.0,1015.0
2021-08-15,32,2021,Centre-Val de Loire,94.0,944.0
2021-08-22,33,2021,Centre-Val de Loire,134.0,1343.0
2021-08-29,34,2021,Centre-Val de Loire,136.0,1357.0
2021-09-05,35,2021,Centre-Val de Loire,113.0,1133.0
2021-09-12,36,2021,Centre-Val de Loire,96.0,960.0
2021-09-19,37,2021,Centre-Val de Loire,75.0,754.0
2021-09-26,38,2021,Centre-Val de Loire,85.0,850.0
2021-10-03,39,2021,Centre-Val de Loire,41.0,415.0
2021-10-10,40,2021,Centre-Val de Loire,38.0,384.0
2021-10-17,41,2021,Centre-Val de Loire,76.0,760.0
2021-10-24,42,2021,Centre-Val de Loire,46.0,457.0
2021-10-31,43,2021,Centre-Val de Loire,19.0,191.0
2021-11-07,44,2021,Centre-Val de Loire,37.0,374.0
2021-11-14,45,2021,Centre-Val de Loire,53.0,532.0
2021-11-21,46,2021,Centre-Val de Loire,26.0,263.0
2021-11-28,47,2021,Centre-Val de Loire,24.0,242.0
2021-12-05,48,2021,Centre-Val de Loire,10.0,101.0
2021-12-12,49,2021,Centre-Val de Loire,25.0,245.0
2021-12-19,50,2021,Centre-Val de Loire,25.0,247.0
2021-12-26,51,2021,Centre-Val de Loire,9.0,88.0
2022-01-02,52,2022,Centre-Val de Loire,0.0,0.0
2022-01-09,1,2022,Centre-Val de Loire,37.0,372.0
2022-01-16,2,2022,Centre-Val de Loire,28.0,285.0
2022-01-23,3,2022,Centre-Val de Loire,8.0,78.0
2022-01-30,4,2022,Centre-Val de Loire,20.0,204.0
2022-02-06,5,2022,Centre-Val de Loire,73.0,734.0
2022-02-13,6,2022,Centre-Val de Loire,46.0,457.0
2022-02-20,7,2022,Centre-Val de Loire,82.0,823.0
2022-02-27,8,2022,Centre-Val de Loire,50.0,502.0
2022-03-06,9,2022,Centre-Val de Loire,42.0,424.0
2022-03-13,10,2022,Centre-Val de Loire,76.0,760.0
2022-03-20,11,2022,Centre-Val de Loire,98.0,985.0
2022-03-27,12,2022,Centre-Val de Loire,99.0,986.0
2022-04-03,13,2022,Centre-Val de Loire,131.0,1308.0
2022-04-10,14,2022,Centre-Val de Loire,127.0,1267.0
2022-04-17,15,2022,Centre-Val de Loire,165.0,1647.0
2022-04-24,16,2022,Centre-Val de Loire,135.0,1345.0
2022-05-01,17,2022,Centre-Val de Loire,167.0,1674.0
2022-05-08,18,2022,Centre-Val de Loire,140.0,1404.0
2022-05-15,19,2022,Centre-Val de Loire,164.0,1641.0
2022-05-22,20,2022,Centre-Val de Loire,185.0,1848.0
2022-05-29,21,2022,Centre-Val de Loire,161.0,1611.0
2022-06-05,22,2022,Centre-Val de Loire,216.0,2165.0
2022-06-12,23,2022,Centre-Val de Loire,166.0,1657.0
2022-06-19,24,2022,Centre-Val de Loire,187.0,1870.0
2022-06-26,25,2022,Centre-Val de Loire,159.0,1592.0
2022-07-03,26,2022,Centre-Val de Loire,176.0,1757.0
2022-07-10,27,2022,Centre-Val de Loire,185.0,1853.0
2022-07-17,28,2022,Centre-Val de Loire,137.0,1371.0
2022-07-24,29,2022,Centre-Val de Loire,145.0,1453.0
2022-07-31,30,2022,Centre-Val de Loire,175.0,1747.0
2022-08-07,31,2022,Centre-Val de Loire,128.0,1281.0
2022-08-14,32,2022,Centre-Val de Loire,134.0,1339.0
2022-08-21,33,2022,Centre-Val de Loire,105.0,1054.0
2022-08-28,34,2022,Centre-Val de Loire,102.0,1020.0
2022-09-04,35,2022,Centre-Val de Loire,88.0,884.0
2022-09-11,36,2022,Centre-Val de Loire,65.0,649.0
2022-09-18,37,2022,Centre-Val de Loire,82.0,823.0
2022-09-25,38,2022,Centre-Val de Loire,70.0,700.0
2022-10-02,39,2022,Centre-Val de Loire,103.0,1030.0
2022-10-09,40,2022,Centre-Val de Loire,31.0,313.0
2022-10-16,41,2022,Centre-Val de Loire,65.0,653.0
2022-10-23,42,2022,Centre-Val de Loire,56.0,558.0
2022-10-30,43,2022,Centre-Val de Loire,28.0,282.0
2022-11-06,44,2022,Centre-Val de Loire,71.0,711.0
2022-11-13,45,2022,Centre-Val de Loire,9.0,86.0
2022-11-20,46,2022,Centre-Val de Loire,25.0,255.0
2022-11-27,47,2022,Centre-Val de Loire,13.0,128.0
2022-12-04,48,2022,Centre-Val de Loire,30.0,296.0
2022-12-11,49,2022,Centre-Val de Loire,6.0,61.0
2022-12-18,50,2022,Centre-Val de Loire,11.0,107.0
2022-12-25,51,2022,Centre-Val de Loire,0.0,0.0
2023-01-01,52,2023,Centre-Val de Loire,48.0,483.0
2023-01-08,1,2023,Centre-Val de Loire,5.0,55.0
2023-01-15,2,2023,Centre-Val de Loire,39.0,385.0
2023-01-22,3,2023,Centre-Val de Loire,8.0,81.0
2023-01-29,4,2023,Centre-Val de Loire,29.0,289.0
2023-02-05,5,2023,Centre-Val de Loire,2.0,24.0
2023-02-12,6,2023,Centre-Val de Loire,99.0,991.0
2023-02-19,7,2023,Centre-Val de Loire,32.0,317.0
2023-02-26,8,2023,Centre-Val de Loire,65.0,650.0
2023-03-05,9,2023,Centre-Val de Loire,86.0,859.0
2023-03-12,10,2023,Centre-Val de Loire,73.0,734.0
2023-03-19,11,2023,Centre-Val de Loire,96.0,956.0
2023-03-26,12,2023,Centre-Val de Loire,167.0,1671.0
2023-04-02,13,2023,Centre-Val de Loire,119.0,1185.0
2023-04-09,14,2023,Centre-Val de Loire,101.0,1008.0
2023-04-16,15,2023,Centre-Val de Loire,141.0,1412.0
2023-04-23,16,2023,Centre-Val de Loire,106.0,1059.0
2023-04-30,17,2023,Centre-Val de Loire,149.0,1489.0
2023-05-07,18,2023,Centre-Val de Loire,153.0,1530.0
2023-05-14,19,2023,Centre-Val de Loire,175.0,1754.0
2023-05-21,20,2023,Centre-Val de Loire,205.0,2048.0
2023-05-28,21,2023,Centre-Val de Loire,148.0,1480.0
2023-06-04,22,2023,Centre-Val de Loire,199.0,1990.0
2023-06-11,23,2023,Centre-Val de Loire,137.0,1374.0
2023-06-18,24,2023,Centre-Val de Loire,150.0,1502.0
2023-06-25,25,2023,Centre-Val de Loire,181.0,1812.0
2023-07-02,26,2023,Centre-Val de Loire,182.0,1821.0
2023-07-09,27,2023,Centre-Val de Loire,178.0,1783.0
2023-07-16,28,2023,Centre-Val de Loire,182.0,1822.0
2023-07-23,29,2023,Centre-Val de Loire,187.0,1871.0
2023-07-30,30,2023,Centre-Val de Loire,135.0,1347.0
2023-08-06,31,2023,Centre-Val de Loire,126.0,1263.0
2023-08-13,32,2023,Centre-Val de Loire,128.0,1284.0
2023-08-20,33,2023,Centre-Val de Loire,107.0,1068.0
2023-08-27,34,2023,Centre-Val de Loire,62.0,617.0
2023-09-03,35,2023,Centre-Val de Loire,109.0,1094.0
2023-09-10,36,2023,Centre-Val de Loire,72.0,723.0
2023-09-17,37,2023,Centre-Val de Loire,57.0,572.0
2023-09-24,38,2023,Centre-Val de Loire,119.0,1185.0
2023-10-01,39,2023,Centre-Val de Loire,51.0,505.0
2023-10-08,40,2023,Centre-Val de Loire,67.0,666.0
2023-10-15,41,2023,Centre-Val de Loire,60.0,599.0
2023-10-22,42,2023,Centre-Val de Loire,39.0,389.0
2023-10-29,43,2023,Centre-Val de Loire,34.0,336.0
2023-11-05,44,2023,Centre-Val de Loire,0.0,0.0
2023-11-12,45,2023,Centre-Val de Loire,32.0,324.0
2023-11-19,46,2023,Centre-Val de Loire,11.0,108.0
2023-11-26,47,2023,Centre-Val de Loire,12.0,121.0
2023-12-03,48,2023,Centre-Val de Loire,0.0,0.0
2023-12-10,49,2023,Centre-Val de Loire,0.0,0.0
2023-12-17,50,2023,Centre-Val de Loire,0.0,0.0
2023-12-24,51,2023,Centre-Val de Loire,6.0,58.0
2023-12-31,52,2023,Centre-Val de Loire,22.0,223.0
2024-01-07,1,2024,Centre-Val de Loire,40.0,395.0
2024-01-14,2,2024,Centre-Val de Loire,66.0,655.0
2024-01-21,3,2024,Centre-Val de Loire,8.0,84.0
2024-01-28,4,2024,Centre-Val de Loire,48.0,481.0
2024-02-04,5,2024,Centre-Val de Loire,37.0,368.0
2024-02-11,6,2024,Centre-Val de Loire,56.0,559.0
2024-02-18,7,2024,Centre-Val de Loire,83.0,827.0
2024-02-25,8,2024,Centre-Val de Loire,84.0,838.0
2024-03-03,9,2024,Centre-Val de Loire,91.0,911.0
2024-03-10,10,2024,Centre-Val de Loire,99.0,993.0
2024-03-17,11,2024,Centre-Val de Loire,127.0,1270.0
2024-03-24,12,2024,Centre-Val de Loire,102.0,1023.0
2024-03-31,13,2024,Centre-Val de Loire,138.0,1375.0
2024-04-07,14,2024,Centre-Val de Loire,88.0,877.0
2024-04-14,15,2024,Centre-Val de Loire,135.0,1353.0
2024-04-21,16,2024,Centre-Val de Loire,167.0,1668.0
2024-04-28,17,2024,Centre-Val de Loire,127.0,1266.0
2024-05-05,18,2024,Centre-Val de Loire,175.0,1748.0
2024-05-12,19,2024,Centre-Val de Loire,137.0,1368.0
2024-05-19,20,2024,Centre-Val de Loire,149.0,1492.0
2024-05-26,21,2024,Centre-Val de Loire,168.0,1684.0
2024-06-02,22,2024,Centre-Val de Loire,163.0,1627.0
2024-06-09,23,2024,Centre-Val de Loire,173.0,1729.0
2024-06-16,24,2024,Centre-Val de Loire,152.0,1519.0
2024-06-23,25,2024,Centre-Val de Loire,170.0,1703.0
2024-06-30,26,2024,Centre-Val de Loire,189.0,1894.0
2024-07-07,27,2024,Centre-Val de Loire,157.0,1574.0
2024-07-14,28,2024,Centre-Val de Loire,149.0,1491.0
2024-07-21,29,2024,Centre-Val de Loire,136.0,1361.0
2024-07-28,30,2024,Centre-Val de Loire,133.0,1334.0
2024-08-04,31,2024,Centre-Val de Loire,115.0,1147.0
2024-08-11,32,2024,Centre-Val de Loire,132.0,1316.0
2024-08-18,33,2024,Centre-Val de Loire,131.0,1305.0
2024-08-25,34,2024,Centre-Val de Loire,115.0,1154.0
2024-09-01,35,2024,Centre-Val de Loire,104.0,1042.0
2024-09-08,36,2024,Centre-Val de Loire,77.0,767.0
2024-09-15,37,2024,Centre-Val de Loire,51.0,515.0
2024-09-22,38,2024,Centre-Val de Loire,58.0,582.0
2024-09-29,39,2024,Centre-Val de Loire,68.0,685.0
2024-10-06,40,2024,Centre-Val de Loire,35.0,353.0
2024-10-13,41,2024,Centre-Val de Loire,89.0,890.0
2024-10-20,42,2024,Centre-Val de Loire,43.0,425.0
2024-10-27,43,2024,Centre-Val de Loire,48.0,478.0
2024-11-03,44,2024,Centre-Val de Loire,21.0,210.0
2024-11-10,45,2024,Centre-Val de Loire,32.0,319.0
2024-11-17,46,2024,Centre-Val de Loire,10.0,104.0
2024-11-24,47,2024,Centre-Val de Loire,0.0,0.0
2024-12-01,48,2024,Centre-Val de Loire,10.0,97.0
2024-12-08,49,2024,Centre-Val de Loire,0.0,0.0
2024-12-15,50,2024,Centre-Val de Loire,11.0,111.0
2024-12-22,51,2024,Centre-Val de Loire,10.0,104.0
2024-12-29,52,2024,Centre-Val de Loire,14.0,142.0
2025-01-05,1,2025,Centre-Val de Loire,20.0,200.0
2025-01-12,2,2025,Centre-Val de Loire,0.0,0.0
2025-01-19,3,2025,Centre-Val de Loire,0.0,0.0
2025-01-26,4,2025,Centre-Val de Loire,33.0,333.0
2025-02-02,5,2025,Centre-Val de Loire,25.0,254.0
2025-02-09,6,2025,Centre-Val de Loire,34.0,342.0
2025-02-16,7,2025,Centre-Val de Loire,30.0,297.0
2025-02-23,8,2025,Centre-Val de Loire,38.0,379.0
2025-03-02,9,2025,Centre-Val de Loire,73.0,731.0
2025-03-09,10,2025,Centre-Val de Loire,120.0,1199.0
2025-03-16,11,2025,Centre-Val de Loire,70.0,698.0
2025-03-23,12,2025,Centre-Val de Loire,112.0,1116.0
2025-03-30,13,2025,Centre-Val de Loire,144.0,1443.0
2025-04-06,14,2025,Centre-Val de Loire,138.0,1378.0
2025-04-13,15,2025,Centre-Val de Loire,130.0,1296.0
2025-04-20,16,2025,Centre-Val de Loire,144.0,1440.0
2025-04-27,17,2025,Centre-Val de Loire,153.0,1529.0
2025-05-04,18,2025,Centre-Val de Loire,154.0,1539.0
2025-05-11,19,2025,Centre-Val de Loire,169.0,1694.0
2025-05-18,20,2025,Centre-Val de Loire,162.0,1623.0
2025-05-25,21,2025,Centre-Val de Loire,196.0,1957.0
2025-06-01,22,2025,Centre-Val de Loire,152.0,1517.0
2025-06-08,23,2025,Centre-Val de Loire,156.0,1556.0
2025-06-15,24,2025,Centre-Val de Loire,185.0,1851.0
2025-06-22,25,2025,Centre-Val de Loire,181.0,1805.0
2025-06-29,26,2025,Centre-Val de Loire,161.0,1607.0
2025-07-06,27,2025,Centre-Val de Loire,133.0,1326.0
2025-07-13,28,2025,Centre-Val de Loire,189.0,1886.0
2025-07-20,29,2025,Centre-Val de Loire,171.0,1706.0
2025-07-27,30,2025,Centre-Val de Loire,138.0,1377.0
2025-08-03,31,2025,Centre-Val de Loire,115.0,1155.0
2025-08-10,32,2025,Centre-Val de Loire,163.0,1628.0
2025-08-17,33,2025,Centre-Val de Loire,109.0,1093.0
2025-08-24,34,2025,Centre-Val de Loire,91.0,911.0
2025-08-31,35,2025,Centre-Val de Loire,81.0,808.0
2025-09-07,36,2025,Centre-Val de Loire,95.0,954.0
2025-09-14,37,2025,Centre-Val de Loire,85.0,850.0
2025-09-21,38,2025,Centre-Val de Loire,106.0,1060.0
2025-09-28,39,2025,Centre-Val de Loire,45.0,445.0
2025-10-05,40,2025,Centre-Val de Loire,19.0,192.0
2025-10-12,41,2025,Centre-Val de Loire,40.0,397.0
2025-10-19,42,2025,Centre-Val de Loire,38.0,377.0
2020-01-05,1,2020,Bourgogne-Franche-Comté,31.0,311.0
2020-01-12,2,2020,Bourgogne-Franche-Comté,28.0,277.0
2020-01-19,3,2020,Bourgogne-Franche-Comté,21.0,213.0
2020-01-26,4,2020,Bourgogne-Franche-Comté,16.0,159.0
2020-02-02,5,2020,Bourgogne-Franche-Comté,14.0,143.0
2020-02-09,6,2020,Bourgogne-Franche-Comté,24.0,237.0
2020-02-16,7,2020,Bourgogne-Franche-Comté,56.0,562.0
2020-02-23,8,2020,Bourgogne-Franche-Comté,61.0,614.0
2020-03-01,9,2020,Bourgogne-Franche-Comté,72.0,723.0
2020-03-08,10,2020,Bourgogne-Franche-Comté,71.0,712.0
2020-03-15,11,2020,Bourgogne-Franche-Comté,96.0,962.0
2020-03-22,12,2020,Bourgogne-Franche-Comté,90.0,899.0
2020-03-29,13,2020,Bourgogne-Franche-Comté,92.0,921.0
2020-04-05,14,2020,Bourgogne-Franche-Comté,112.0,1118.0
2020-04-12,15,2020,Bourgogne-Franche-Comté,122.0,1223.0
2020-04-19,16,2020,Bourgogne-Franche-Comté,97.0,967.0
2020-04-26,17,2020,Bourgogne-Franche-Comté,139.0,1390.0
2020-05-03,18,2020,Bourgogne-Franche-Comté,127.0,1273.0
2020-05-10,19,2020,Bourgogne-Franche-Comté,135.0,1352.0
2020-05-17,20,2020,Bourgogne-Franche-Comté,142.0,1416.0
2020-05-24,21,2020,Bourgogne-Franche-Comté,137.0,1369.0
2020-05-31,22,2020,Bourgogne-Franche-Comté,125.0,1254.0
2020-06-07,23,2020,Bourgogne-Franche-Comté,134.0,1336.0
2020-06-14,24,2020,Bourgogne-Franche-Comté,160.0,1605.0
2020-06-21,25,2020,Bourgogne-Franche-Comté,170.0,1705.0
2020-06-28,26,2020,Bourgogne-Franche-Comté,168.0,1675.0
2020-07-05,27,2020,Bourgogne-Franche-Comté,155.0,1550.0
2020-07-12,28,2020,Bourgogne-Franche-Comté,168.0,1677.0
2020-07-19,29,2020,Bourgogne-Franche-Comté,96.0,959.0
2020-07-26,30,2020,Bourgogne-Franche-Comté,89.0,894.0
2020-08-02,31,2020,Bourgogne-Franche-Comté,140.0,1400.0
2020-08-09,32,2020,Bourgogne-Franche-Comté,146.0,1458.0
2020-08-16,33,2020,Bourgogne-Franche-Comté,148.0,1484.0
2020-08-23,34,2020,Bourgogne-Franche-Comté,103.0,1035.0
2020-08-30,35,2020,Bourgogne-Franche-Comté,98.0,978.0
2020-09-06,36,2020,Bourgogne-Franche-Comté,85.0,853.0
2020-09-13,37,2020,Bourgogne-Franche-Comté,85.0,851.0
2020-09-20,38,2020,Bourgogne-Franche-Comté,103.0,1032.0
2020-09-27,39,2020,Bourgogne-Franche-Comté,56.0,557.0
2020-10-04,40,2020,Bourgogne-Franche-Comté,70.0,704.0
2020-10-11,41,2020,Bourgogne-Franche-Comté,2.0,25.0
2020-10-18,42,2020,Bourgogne-Franche-Comté,37.0,374.0
2020-10-25,43,2020,Bourgogne-Franche-Comté,30.0,303.0
2020-11-01,44,2020,Bourgogne-Franche-Comté,36.0,361.0
2020-11-08,45,2020,Bourgogne-Franche-Comté,12.0,124.0
2020-11-15,46,2020,Bourgogne-Franche-Comté,41.0,412.0
2020-11-22,47,2020,Bourgogne-Franche-Comté,39.0,386.0
2020-11-29,48,2020,Bourgogne-Franche-Comté,15.0,149.0
2020-12-06,49,2020,Bourgogne-Franche-Comté,0.0,0.0
2020-12-13,50,2020,Bourgogne-Franche-Comté,0.0,0.0
2020-12-20,51,2020,Bourgogne-Franche-Comté,1.0,7.0
2020-12-27,52,2020,Bourgogne-Franche-Comté,2.0,15.0
2021-01-03,53,2021,Bourgogne-Franche-Comté,18.0,182.0
2021-01-10,1,2021,Bourgogne-Franche-Comté,24.0,236.0
2021-01-17,2,2021,Bourgogne-Franche-Comté,0.0,0.0
2021-01-24,3,2021,Bourgogne-Franche-Comté,0.0,0.0
2021-01-31,4,2021,Bourgogne-Franche-Comté,39.0,394.0
2021-02-07,5,2021,Bourgogne-Franche-Comté,45.0,446.0
2021-02-14,6,2021,Bourgogne-Franche-Comté,24.0,240.0
2021-02-21,7,2021,Bourgogne-Franche-Comté,74.0,743.0
2021-02-28,8,2021,Bourgogne-Franche-Comté,46.0,461.0
2021-03-07,9,2021,Bourgogne-Franche-Comté,96.0,961.0
2021-03-14,10,2021,Bourgogne-Franche-Comté,81.0,814.0
2021-03-21,11,2021,Bourgogne-Franche-Comté,65.0,648.0
2021-03-28,12,2021,Bourgogne-Franche-Comté,80.0,805.0
2021-04-04,13,2021,Bourgogne-Franche-Comté,90.0,895.0
2021-04-11,14,2021,Bourgogne-Franche-Comté,119.0,1193.0
2021-04-18,15,2021,Bourgogne-Franche-Comté,95.0,954.0
