date,week,year,region,temperature,humidity,precipitation,wind_speed
2025-06-08,23,2025,Pays de la Loire,23.1,53.4,1.8,24.6
2025-06-15,24,2025,Pays de la Loire,24.2,62.0,5.4,10.2
2025-06-22,25,2025,Pays de la Loire,21.5,58.4,2.8,0.6
2025-06-29,26,2025,Pays de la Loire,21.7,63.8,0.0,15.3
2025-07-06,27,2025,Pays de la Loire,26.6,78.1,2.2,18.7
2025-07-13,28,2025,Pays de la Loire,22.8,75.7,13.7,4.1
2025-07-20,29,2025,Pays de la Loire,19.5,88.2,0.5,10.2
2025-07-27,30,2025,Pays de la Loire,19.0,74.5,0.8,5.3
2025-08-03,31,2025,Pays de la Loire,20.8,89.4,5.6,3.1
2025-08-10,32,2025,Pays de la Loire,20.4,89.7,5.2,11.7
2025-08-17,33,2025,Pays de la Loire,17.1,78.1,4.0,31.4
2025-08-24,34,2025,Pays de la Loire,19.4,71.4,1.3,0.2
2025-08-31,35,2025,Pays de la Loire,17.0,83.2,7.6,6.8
2025-09-07,36,2025,Pays de la Loire,15.5,74.0,5.0,2.8
2025-09-14,37,2025,Pays de la Loire,14.4,74.3,8.0,2.5
2025-09-21,38,2025,Pays de la Loire,12.0,62.8,3.6,5.7
2025-09-28,39,2025,Pays de la Loire,14.8,82.1,8.6,13.2
2025-10-05,40,2025,Pays de la Loire,9.0,70.9,1.8,6.0
2025-10-12,41,2025,Pays de la Loire,11.2,56.8,2.3,14.5
2025-10-19,42,2025,Pays de la Loire,8.3,65.4,0.9,18.0
2020-01-05,1,2020,Centre-Val de Loire,10.0,45.6,14.4,33.7
2020-01-12,2,2020,Centre-Val de Loire,9.8,44.4,0.1,13.5
2020-01-19,3,2020,Centre-Val de Loire,6.6,52.3,1.6,11.5
2020-01-26,4,2020,Centre-Val de Loire,8.9,64.4,3.8,13.7
2020-02-02,5,2020,Centre-Val de Loire,12.3,53.5,4.1,3.2
2020-02-09,6,2020,Centre-Val de Loire,10.7,59.3,0.4,17.7
2020-02-16,7,2020,Centre-Val de Loire,7.8,39.4,0.4,28.1
2020-02-23,8,2020,Centre-Val de Loire,12.4,41.3,0.8,27.9
2020-03-01,9,2020,Centre-Val de Loire,9.2,42.2,2.0,0.4
2020-03-08,10,2020,Centre-Val de Loire,17.4,43.1,0.2,1.8
2020-03-15,11,2020,Centre-Val de Loire,18.8,45.4,1.4,16.3
2020-03-22,12,2020,Centre-Val de Loire,14.8,32.9,6.3,1.4
2020-03-29,13,2020,Centre-Val de Loire,16.5,56.5,3.1,14.0
2020-04-05,14,2020,Centre-Val de Loire,19.8,48.9,2.8,9.3
2020-04-12,15,2020,Centre-Val de Loire,20.1,50.1,1.1,2.1
2020-04-19,16,2020,Centre-Val de Loire,20.6,68.0,15.2,5.6
2020-04-26,17,2020,Centre-Val de Loire,23.3,61.3,1.7,5.6
2020-05-03,18,2020,Centre-Val de Loire,22.1,59.7,0.2,9.8
2020-05-10,19,2020,Centre-Val de Loire,23.7,31.4,4.4,4.9
2020-05-17,20,2020,Centre-Val de Loire,20.7,29.7,2.8,0.6
2020-05-24,21,2020,Centre-Val de Loire,23.4,68.0,11.7,0.1
2020-05-31,22,2020,Centre-Val de Loire,27.2,69.7,2.5,10.8
2020-06-07,23,2020,Centre-Val de Loire,24.4,56.5,9.3,3.4
2020-06-14,24,2020,Centre-Val de Loire,25.1,74.1,5.4,4.0
2020-06-21,25,2020,Centre-Val de Loire,24.3,78.7,12.2,3.3
2020-06-28,26,2020,Centre-Val de Loire,22.8,69.8,1.4,25.9
2020-07-05,27,2020,Centre-Val de Loire,25.4,89.6,9.3,11.4
2020-07-12,28,2020,Centre-Val de Loire,23.9,86.2,2.9,19.3
2020-07-19,29,2020,Centre-Val de Loire,22.1,69.4,3.2,13.3
2020-07-26,30,2020,Centre-Val de Loire,23.1,83.0,3.2,1.5
2020-08-02,31,2020,Centre-Val de Loire,22.8,75.4,2.1,8.2
2020-08-09,32,2020,Centre-Val de Loire,20.4,79.5,20.5,28.8
2020-08-16,33,2020,Centre-Val de Loire,19.1,90.7,4.5,35.4
2020-08-23,34,2020,Centre-Val de Loire,16.4,73.4,2.0,5.7
2020-08-30,35,2020,Centre-Val de Loire,15.1,88.5,5.7,16.3
2020-09-06,36,2020,Centre-Val de Loire,15.0,87.9,5.2,5.7
2020-09-13,37,2020,Centre-Val de Loire,12.2,77.6,6.6,16.0
2020-09-20,38,2020,Centre-Val de Loire,10.3,83.9,8.6,6.5
2020-09-27,39,2020,Centre-Val de Loire,12.2,67.3,1.7,22.0
2020-10-04,40,2020,Centre-Val de Loire,11.5,90.8,12.7,5.8
2020-10-11,41,2020,Centre-Val de Loire,6.8,69.9,1.4,8.7
2020-10-18,42,2020,Centre-Val de Loire,9.0,71.9,16.0,2.2
2020-10-25,43,2020,Centre-Val de Loire,4.6,61.2,7.2,14.2
2020-11-01,44,2020,Centre-Val de Loire,7.8,65.3,0.1,3.0
2020-11-08,45,2020,Centre-Val de Loire,5.1,58.7,5.0,9.3
2020-11-15,46,2020,Centre-Val de Loire,1.7,67.9,6.2,4.6
2020-11-22,47,2020,Centre-Val de Loire,7.2,63.8,4.0,6.1
2020-11-29,48,2020,Centre-Val de Loire,7.9,60.4,6.1,4.8
2020-12-06,49,2020,Centre-Val de Loire,7.1,76.4,0.5,9.3
2020-12-13,50,2020,Centre-Val de Loire,4.5,50.5,0.0,1.0
2020-12-20,51,2020,Centre-Val de Loire,4.7,39.5,3.3,15.3
2020-12-27,52,2020,Centre-Val de Loire,5.7,52.5,4.8,26.4
2021-01-03,53,2021,Centre-Val de Loire,4.8,39.6,0.1,1.1
2021-01-10,1,2021,Centre-Val de Loire,6.8,54.2,5.9,15.9
2021-01-17,2,2021,Centre-Val de Loire,6.2,28.0,1.3,2.7
2021-01-24,3,2021,Centre-Val de Loire,7.9,44.5,6.3,63.1
2021-01-31,4,2021,Centre-Val de Loire,8.6,52.2,3.7,4.4
2021-02-07,5,2021,Centre-Val de Loire,11.7,42.4,3.5,25.6
2021-02-14,6,2021,Centre-Val de Loire,5.7,16.5,1.1,0.1
2021-02-21,7,2021,Centre-Val de Loire,12.5,36.2,1.8,9.9
2021-02-28,8,2021,Centre-Val de Loire,10.4,35.3,1.8,16.7
2021-03-07,9,2021,Centre-Val de Loire,16.5,48.2,4.4,1.0
2021-03-14,10,2021,Centre-Val de Loire,15.2,44.9,5.4,2.1
2021-03-21,11,2021,Centre-Val de Loire,14.2,40.4,2.7,1.4
2021-03-28,12,2021,Centre-Val de Loire,17.7,26.9,2.9,0.4
2021-04-04,13,2021,Centre-Val de Loire,17.8,41.8,12.5,6.6
2021-04-11,14,2021,Centre-Val de Loire,18.6,51.6,1.3,5.1
2021-04-18,15,2021,Centre-Val de Loire,18.8,41.6,8.6,17.8
2021-04-25,16,2021,Centre-Val de Loire,21.6,37.2,5.6,6.2
2021-05-02,17,2021,Centre-Val de Loire,23.6,29.4,0.6,1.3
2021-05-09,18,2021,Centre-Val de Loire,21.7,76.3,2.9,12.6
2021-05-16,19,2021,Centre-Val de Loire,24.5,60.4,2.0,47.6
2021-05-23,20,2021,Centre-Val de Loire,23.2,64.5,8.4,2.1
2021-05-30,21,2021,Centre-Val de Loire,28.0,53.8,1.9,1.9
2021-06-06,22,2021,Centre-Val de Loire,22.6,75.6,15.2,20.5
2021-06-13,23,2021,Centre-Val de Loire,25.8,70.9,6.0,5.8
2021-06-20,24,2021,Centre-Val de Loire,26.1,66.4,2.0,23.1
2021-06-27,25,2021,Centre-Val de Loire,26.5,78.4,4.2,4.0
2021-07-04,26,2021,Centre-Val de Loire,25.7,68.8,1.3,7.6
2021-07-11,27,2021,Centre-Val de Loire,23.9,59.9,5.6,1.1
2021-07-18,28,2021,Centre-Val de Loire,19.2,67.9,2.2,10.0
2021-07-25,29,2021,Centre-Val de Loire,20.6,83.2,2.0,10.0
2021-08-01,30,2021,Centre-Val de Loire,22.2,66.9,14.7,7.4
2021-08-08,31,2021,Centre-Val de Loire,22.3,71.0,1.2,2.4
2021-08-15,32,2021,Centre-Val de Loire,16.5,78.4,3.0,2.6
2021-08-22,33,2021,Centre-Val de Loire,15.1,72.5,5.3,4.4
2021-08-29,34,2021,Centre-Val de Loire,14.1,84.5,12.9,0.6
2021-09-05,35,2021,Centre-Val de Loire,15.2,85.7,0.6,14.0
2021-09-12,36,2021,Centre-Val de Loire,11.6,75.1,0.6,5.6
2021-09-19,37,2021,Centre-Val de Loire,10.7,94.7,4.3,6.5
2021-09-26,38,2021,Centre-Val de Loire,14.1,79.9,2.5,0.7
2021-10-03,39,2021,Centre-Val de Loire,14.4,80.8,11.8,3.0
2021-10-10,40,2021,Centre-Val de Loire,9.0,74.7,4.3,14.3
2021-10-17,41,2021,Centre-Val de Loire,12.9,76.5,3.6,4.6
2021-10-24,42,2021,Centre-Val de Loire,8.2,71.3,1.0,20.4
2021-10-31,43,2021,Centre-Val de Loire,7.2,35.4,16.4,16.4
2021-11-07,44,2021,Centre-Val de Loire,9.7,48.5,8.1,17.6
2021-11-14,45,2021,Centre-Val de Loire,6.8,58.3,6.3,8.4
2021-11-21,46,2021,Centre-Val de Loire,9.5,56.5,3.1,17.8
2021-11-28,47,2021,Centre-Val de Loire,3.7,44.2,11.9,1.5
2021-12-05,48,2021,Centre-Val de Loire,3.6,59.6,2.4,3.4
2021-12-12,49,2021,Centre-Val de Loire,2.8,52.1,5.1,4.3
2021-12-19,50,2021,Centre-Val de Loire,5.4,49.7,7.1,13.9
2021-12-26,51,2021,Centre-Val de Loire,5.8,41.0,6.4,6.2
2022-01-02,52,2022,Centre-Val de Loire,8.4,47.9,3.6,8.5
2022-01-09,1,2022,Centre-Val de Loire,5.7,48.2,2.3,8.1
2022-01-16,2,2022,Centre-Val de Loire,7.2,50.7,7.4,5.0
2022-01-23,3,2022,Centre-Val de Loire,7.8,53.3,0.6,23.0
2022-01-30,4,2022,Centre-Val de Loire,12.6,29.6,22.4,1.1
2022-02-06,5,2022,Centre-Val de Loire,13.8,40.9,0.1,22.4
2022-02-13,6,2022,Centre-Val de Loire,5.5,44.5,10.2,21.3
2022-02-20,7,2022,Centre-Val de Loire,8.3,37.8,1.5,8.0
2022-02-27,8,2022,Centre-Val de Loire,12.0,33.1,0.2,9.0
2022-03-06,9,2022,Centre-Val de Loire,13.8,52.3,3.6,7.9
2022-03-13,10,2022,Centre-Val de Loire,13.6,49.1,8.7,1.5
2022-03-20,11,2022,Centre-Val de Loire,14.0,43.0,0.7,2.7
2022-03-27,12,2022,Centre-Val de Loire,15.2,38.0,4.8,35.1
2022-04-03,13,2022,Centre-Val de Loire,17.6,46.2,10.9,9.8
2022-04-10,14,2022,Centre-Val de Loire,18.4,54.7,1.4,13.0
2022-04-17,15,2022,Centre-Val de Loire,20.9,51.9,1.8,11.8
2022-04-24,16,2022,Centre-Val de Loire,21.1,46.3,1.7,0.8
2022-05-01,17,2022,Centre-Val de Loire,18.2,52.4,4.6,5.8
2022-05-08,18,2022,Centre-Val de Loire,20.9,61.2,6.7,0.7
2022-05-15,19,2022,Centre-Val de Loire,21.4,44.3,3.7,7.9
2022-05-22,20,2022,Centre-Val de Loire,23.4,64.1,8.9,9.4
2022-05-29,21,2022,Centre-Val de Loire,23.1,57.5,3.0,9.7
2022-06-05,22,2022,Centre-Val de Loire,26.3,72.6,3.5,6.2
2022-06-12,23,2022,Centre-Val de Loire,23.6,64.0,10.6,9.1
2022-06-19,24,2022,Centre-Val de Loire,22.6,44.3,6.5,19.6
2022-06-26,25,2022,Centre-Val de Loire,26.2,80.5,3.4,4.1
2022-07-03,26,2022,Centre-Val de Loire,19.6,63.9,3.6,14.1
2022-07-10,27,2022,Centre-Val de Loire,24.5,89.5,14.6,10.1
2022-07-17,28,2022,Centre-Val de Loire,21.3,61.1,0.7,1.3
2022-07-24,29,2022,Centre-Val de Loire,23.1,68.6,0.5,4.9
2022-07-31,30,2022,Centre-Val de Loire,22.7,87.4,0.4,30.2
2022-08-07,31,2022,Centre-Val de Loire,19.4,75.3,2.7,0.9
2022-08-14,32,2022,Centre-Val de Loire,19.5,89.1,3.3,4.4
2022-08-21,33,2022,Centre-Val de Loire,19.4,75.3,3.3,9.9
2022-08-28,34,2022,Centre-Val de Loire,16.6,79.7,1.9,1.0
2022-09-04,35,2022,Centre-Val de Loire,19.9,89.2,0.9,5.3
2022-09-11,36,2022,Centre-Val de Loire,16.8,73.5,3.5,17.0
2022-09-18,37,2022,Centre-Val de Loire,10.4,80.3,4.9,2.3
2022-09-25,38,2022,Centre-Val de Loire,7.5,69.3,5.3,21.6
2022-10-02,39,2022,Centre-Val de Loire,10.3,67.8,2.2,7.5
2022-10-09,40,2022,Centre-Val de Loire,9.8,87.3,20.8,9.4
2022-10-16,41,2022,Centre-Val de Loire,10.7,75.1,7.5,8.4
2022-10-23,42,2022,Centre-Val de Loire,8.5,72.1,2.1,6.4
2022-10-30,43,2022,Centre-Val de Loire,11.2,69.5,8.7,11.3
2022-11-06,44,2022,Centre-Val de Loire,6.2,75.9,3.3,2.9
2022-11-13,45,2022,Centre-Val de Loire,6.3,66.4,3.9,22.7
2022-11-20,46,2022,Centre-Val de Loire,5.7,73.9,8.9,19.8
2022-11-27,47,2022,Centre-Val de Loire,7.7,53.5,0.8,6.6
2022-12-04,48,2022,Centre-Val de Loire,3.7,64.1,10.6,4.0
2022-12-11,49,2022,Centre-Val de Loire,4.8,39.7,3.9,4.5
2022-12-18,50,2022,Centre-Val de Loire,6.8,62.4,1.8,2.6
2022-12-25,51,2022,Centre-Val de Loire,4.1,33.1,14.6,1.4
2023-01-01,52,2023,Centre-Val de Loire,6.1,53.1,12.2,8.2
2023-01-08,1,2023,Centre-Val de Loire,3.4,48.9,0.0,11.6
2023-01-15,2,2023,Centre-Val de Loire,8.0,33.9,15.8,4.5
2023-01-22,3,2023,Centre-Val de Loire,7.9,48.8,19.6,1.2
2023-01-29,4,2023,Centre-Val de Loire,6.9,70.1,5.4,4.4
2023-02-05,5,2023,Centre-Val de Loire,12.2,47.9,2.3,24.1
2023-02-12,6,2023,Centre-Val de Loire,7.1,35.0,7.0,18.7
2023-02-19,7,2023,Centre-Val de Loire,11.8,36.6,8.4,10.1
2023-02-26,8,2023,Centre-Val de Loire,10.6,44.0,3.4,6.3
2023-03-05,9,2023,Centre-Val de Loire,11.8,37.6,2.2,8.3
2023-03-12,10,2023,Centre-Val de Loire,17.2,36.5,0.7,0.9
2023-03-19,11,2023,Centre-Val de Loire,17.3,34.1,17.3,8.9
2023-03-26,12,2023,Centre-Val de Loire,18.9,58.8,2.7,13.8
2023-04-02,13,2023,Centre-Val de Loire,24.4,32.8,4.4,19.8
2023-04-09,14,2023,Centre-Val de Loire,23.8,36.8,3.5,14.2
2023-04-16,15,2023,Centre-Val de Loire,18.7,45.4,2.3,4.2
2023-04-23,16,2023,Centre-Val de Loire,17.4,57.7,2.3,12.0
2023-04-30,17,2023,Centre-Val de Loire,24.8,65.2,7.4,0.1
2023-05-07,18,2023,Centre-Val de Loire,26.5,45.2,7.3,1.7
2023-05-14,19,2023,Centre-Val de Loire,22.7,73.9,1.6,0.1
2023-05-21,20,2023,Centre-Val de Loire,22.9,60.1,8.6,11.8
2023-05-28,21,2023,Centre-Val de Loire,26.2,64.5,0.8,30.0
2023-06-04,22,2023,Centre-Val de Loire,20.6,57.8,4.7,31.4
2023-06-11,23,2023,Centre-Val de Loire,29.2,65.4,4.4,12.3
2023-06-18,24,2023,Centre-Val de Loire,22.9,74.8,2.3,27.4
2023-06-25,25,2023,Centre-Val de Loire,26.2,80.3,2.0,24.5
2023-07-02,26,2023,Centre-Val de Loire,25.2,62.0,20.3,30.7
2023-07-09,27,2023,Centre-Val de Loire,25.7,79.8,0.5,7.1
2023-07-16,28,2023,Centre-Val de Loire,18.7,71.2,2.6,0.1
2023-07-23,29,2023,Centre-Val de Loire,22.6,71.9,8.4,4.8
2023-07-30,30,2023,Centre-Val de Loire,19.3,67.9,2.2,0.8
2023-08-06,31,2023,Centre-Val de Loire,19.5,89.3,1.2,6.8
2023-08-13,32,2023,Centre-Val de Loire,17.3,88.4,12.4,51.8
2023-08-20,33,2023,Centre-Val de Loire,18.3,72.0,5.2,15.9
2023-08-27,34,2023,Centre-Val de Loire,20.8,87.3,1.2,9.0
2023-09-03,35,2023,Centre-Val de Loire,16.8,96.7,1.3,13.7
2023-09-10,36,2023,Centre-Val de Loire,16.3,81.9,1.5,4.5
2023-09-17,37,2023,Centre-Val de Loire,13.7,83.1,14.5,1.4
2023-09-24,38,2023,Centre-Val de Loire,13.0,62.2,1.2,0.3
2023-10-01,39,2023,Centre-Val de Loire,10.1,81.3,6.2,12.5
2023-10-08,40,2023,Centre-Val de Loire,6.5,82.5,2.9,0.7
2023-10-15,41,2023,Centre-Val de Loire,8.9,60.9,1.3,16.2
2023-10-22,42,2023,Centre-Val de Loire,6.5,72.2,4.7,7.5
2023-10-29,43,2023,Centre-Val de Loire,8.3,89.6,6.2,2.0
2023-11-05,44,2023,Centre-Val de Loire,8.6,60.1,3.6,33.3
2023-11-12,45,2023,Centre-Val de Loire,4.3,50.4,0.9,10.2
2023-11-19,46,2023,Centre-Val de Loire,9.6,42.9,3.8,8.0
2023-11-26,47,2023,Centre-Val de Loire,4.6,63.9,0.2,1.0
2023-12-03,48,2023,Centre-Val de Loire,7.9,42.7,0.6,8.0
2023-12-10,49,2023,Centre-Val de Loire,3.2,51.3,9.3,1.0
2023-12-17,50,2023,Centre-Val de Loire,2.7,34.1,0.2,17.1
2023-12-24,51,2023,Centre-Val de Loire,5.3,70.2,0.3,2.4
2023-12-31,52,2023,Centre-Val de Loire,6.6,45.7,8.7,1.7
2024-01-07,1,2024,Centre-Val de Loire,5.4,28.6,9.7,6.3
2024-01-14,2,2024,Centre-Val de Loire,5.0,40.7,2.1,1.4
2024-01-21,3,2024,Centre-Val de Loire,3.6,24.6,1.1,6.4
2024-01-28,4,2024,Centre-Val de Loire,6.3,46.0,5.4,1.4
2024-02-04,5,2024,Centre-Val de Loire,11.0,50.3,5.9,25.4
2024-02-11,6,2024,Centre-Val de Loire,12.4,51.7,15.5,4.3
2024-02-18,7,2024,Centre-Val de Loire,9.9,46.8,1.7,2.5
2024-02-25,8,2024,Centre-Val de Loire,14.9,27.3,9.6,4.6
2024-03-03,9,2024,Centre-Val de Loire,12.4,35.4,3.2,1.1
2024-03-10,10,2024,Centre-Val de Loire,17.1,35.6,1.1,0.6
2024-03-17,11,2024,Centre-Val de Loire,17.9,40.5,14.6,0.2
2024-03-24,12,2024,Centre-Val de Loire,18.6,39.1,0.8,0.4
2024-03-31,13,2024,Centre-Val de Loire,15.1,48.3,12.2,5.1
2024-04-07,14,2024,Centre-Val de Loire,17.9,48.8,0.3,0.9
2024-04-14,15,2024,Centre-Val de Loire,21.4,51.5,18.2,7.3
2024-04-21,16,2024,Centre-Val de Loire,22.5,56.7,3.0,22.3
2024-04-28,17,2024,Centre-Val de Loire,20.4,46.9,6.4,7.5
2024-05-05,18,2024,Centre-Val de Loire,23.8,36.9,1.3,7.4
2024-05-12,19,2024,Centre-Val de Loire,24.8,46.2,1.5,17.9
2024-05-19,20,2024,Centre-Val de Loire,21.7,82.3,1.8,7.5
2024-05-26,21,2024,Centre-Val de Loire,25.4,70.1,2.8,1.4
2024-06-02,22,2024,Centre-Val de Loire,26.0,54.9,0.1,5.8
2024-06-09,23,2024,Centre-Val de Loire,29.8,63.9,1.7,0.5
2024-06-16,24,2024,Centre-Val de Loire,25.3,70.3,3.2,1.6
2024-06-23,25,2024,Centre-Val de Loire,25.6,78.2,0.1,8.5
2024-06-30,26,2024,Centre-Val de Loire,23.6,72.2,7.6,7.4
2024-07-07,27,2024,Centre-Val de Loire,25.8,65.2,1.2,3.2
2024-07-14,28,2024,Centre-Val de Loire,24.1,70.9,2.3,0.3
2024-07-21,29,2024,Centre-Val de Loire,23.0,83.5,2.2,4.8
2024-07-28,30,2024,Centre-Val de Loire,23.3,64.6,12.1,16.9
2024-08-04,31,2024,Centre-Val de Loire,19.2,79.6,5.7,0.1
2024-08-11,32,2024,Centre-Val de Loire,18.1,62.0,0.6,19.8
2024-08-18,33,2024,Centre-Val de Loire,18.7,77.0,0.7,13.7
2024-08-25,34,2024,Centre-Val de Loire,19.9,80.3,0.2,1.3
2024-09-01,35,2024,Centre-Val de Loire,12.4,67.7,2.5,8.9
2024-09-08,36,2024,Centre-Val de Loire,17.6,79.4,1.9,5.9
2024-09-15,37,2024,Centre-Val de Loire,15.9,59.6,4.3,10.9
2024-09-22,38,2024,Centre-Val de Loire,11.3,54.2,3.0,4.4
2024-09-29,39,2024,Centre-Val de Loire,12.3,83.7,0.1,9.8
2024-10-06,40,2024,Centre-Val de Loire,6.5,68.4,9.7,4.1
2024-10-13,41,2024,Centre-Val de Loire,7.4,41.3,8.5,10.9
2024-10-20,42,2024,Centre-Val de Loire,10.7,62.4,16.7,0.0
2024-10-27,43,2024,Centre-Val de Loire,6.9,59.6,0.2,14.1
2024-11-03,44,2024,Centre-Val de Loire,5.7,54.4,0.4,26.7
2024-11-10,45,2024,Centre-Val de Loire,8.6,58.8,8.4,11.5
2024-11-17,46,2024,Centre-Val de Loire,8.1,66.2,22.7,6.9
2024-11-24,47,2024,Centre-Val de Loire,4.9,40.7,2.2,21.6
2024-12-01,48,2024,Centre-Val de Loire,6.3,62.0,8.3,6.5
2024-12-08,49,2024,Centre-Val de Loire,3.3,53.5,16.9,7.6
2024-12-15,50,2024,Centre-Val de Loire,3.5,59.9,2.1,10.6
2024-12-22,51,2024,Centre-Val de Loire,6.5,37.4,0.0,1.3
2024-12-29,52,2024,Centre-Val de Loire,2.1,44.9,1.1,6.7
2025-01-05,1,2025,Centre-Val de Loire,6.0,46.7,6.0,15.3
2025-01-12,2,2025,Centre-Val de Loire,7.4,59.3,12.4,15.7
2025-01-19,3,2025,Centre-Val de Loire,7.5,35.0,2.9,4.6
2025-01-26,4,2025,Centre-Val de Loire,7.0,53.5,1.4,17.1
2025-02-02,5,2025,Centre-Val de Loire,12.5,38.7,6.7,4.1
2025-02-09,6,2025,Centre-Val de Loire,10.4,28.0,5.1,16.2
2025-02-16,7,2025,Centre-Val de Loire,9.5,44.6,10.8,2.1
2025-02-23,8,2025,Centre-Val de Loire,11.9,37.9,4.7,0.2
2025-03-02,9,2025,Centre-Val de Loire,13.7,37.8,4.6,22.2
2025-03-09,10,2025,Centre-Val de Loire,16.3,34.7,8.3,10.6
2025-03-16,11,2025,Centre-Val de Loire,18.0,40.0,1.5,6.4
2025-03-23,12,2025,Centre-Val de Loire,19.8,50.8,6.7,42.6
2025-03-30,13,2025,Centre-Val de Loire,17.8,60.9,5.9,30.8
2025-04-06,14,2025,Centre-Val de Loire,22.5,52.5,4.2,33.8
2025-04-13,15,2025,Centre-Val de Loire,20.0,45.7,1.9,2.5
2025-04-20,16,2025,Centre-Val de Loire,24.3,51.0,9.0,10.6
2025-04-27,17,2025,Centre-Val de Loire,23.6,56.2,0.3,3.8
2025-05-04,18,2025,Centre-Val de Loire,24.5,50.7,12.1,1.9
2025-05-11,19,2025,Centre-Val de Loire,24.3,59.1,1.1,11.8
2025-05-18,20,2025,Centre-Val de Loire,23.3,43.7,7.4,7.7
2025-05-25,21,2025,Centre-Val de Loire,24.2,61.3,30.1,5.8
2025-06-01,22,2025,Centre-Val de Loire,25.6,70.1,0.4,2.3
2025-06-08,23,2025,Centre-Val de Loire,26.8,68.2,0.7,4.5
2025-06-15,24,2025,Centre-Val de Loire,24.2,72.3,0.0,8.6
2025-06-22,25,2025,Centre-Val de Loire,27.5,67.1,8.9,3.0
2025-06-29,26,2025,Centre-Val de Loire,21.2,79.2,5.9,3.9
2025-07-06,27,2025,Centre-Val de Loire,21.9,72.2,8.0,1.0
2025-07-13,28,2025,Centre-Val de Loire,22.6,82.9,0.3,0.4
2025-07-20,29,2025,Centre-Val de Loire,23.2,73.6,6.0,12.4
2025-07-27,30,2025,Centre-Val de Loire,22.7,67.1,7.4,13.7
2025-08-03,31,2025,Centre-Val de Loire,18.9,62.0,2.3,8.8
2025-08-10,32,2025,Centre-Val de Loire,20.6,72.7,6.5,3.6
2025-08-17,33,2025,Centre-Val de Loire,18.7,66.6,19.2,9.2
2025-08-24,34,2025,Centre-Val de Loire,18.9,75.8,13.4,9.3
2025-08-31,35,2025,Centre-Val de Loire,18.0,88.6,6.9,24.6
2025-09-07,36,2025,Centre-Val de Loire,15.7,78.0,3.8,10.6
2025-09-14,37,2025,Centre-Val de Loire,14.0,64.8,11.4,1.9
2025-09-21,38,2025,Centre-Val de Loire,12.4,63.2,29.7,23.1
2025-09-28,39,2025,Centre-Val de Loire,12.3,83.0,1.4,17.0
2025-10-05,40,2025,Centre-Val de Loire,10.8,62.3,3.2,24.6
2025-10-12,41,2025,Centre-Val de Loire,11.2,71.3,5.8,18.8
2025-10-19,42,2025,Centre-Val de Loire,8.8,72.4,0.5,5.3
2020-01-05,1,2020,Bourgogne-Franche-Comté,4.0,36.4,2.8,0.4
2020-01-12,2,2020,Bourgogne-Franche-Comté,3.9,71.5,6.3,3.7
2020-01-19,3,2020,Bourgogne-Franche-Comté,4.4,41.4,2.0,2.3
2020-01-26,4,2020,Bourgogne-Franche-Comté,7.5,33.8,3.2,0.3
2020-02-02,5,2020,Bourgogne-Franche-Comté,8.4,50.2,8.9,5.8
2020-02-09,6,2020,Bourgogne-Franche-Comté,9.6,38.9,3.7,4.7
2020-02-16,7,2020,Bourgogne-Franche-Comté,11.8,47.0,7.5,2.5
2020-02-23,8,2020,Bourgogne-Franche-Comté,10.9,40.9,3.5,7.1
2020-03-01,9,2020,Bourgogne-Franche-Comté,14.6,32.1,5.2,25.9
2020-03-08,10,2020,Bourgogne-Franche-Comté,12.2,49.9,16.4,2.9
2020-03-15,11,2020,Bourgogne-Franche-Comté,13.3,47.5,4.3,1.8
2020-03-22,12,2020,Bourgogne-Franche-Comté,17.1,49.8,2.8,3.2
2020-03-29,13,2020,Bourgogne-Franche-Comté,18.3,44.8,2.3,9.2
2020-04-05,14,2020,Bourgogne-Franche-Comté,15.1,61.4,6.2,1.8
2020-04-12,15,2020,Bourgogne-Franche-Comté,18.4,37.7,0.7,10.6
2020-04-19,16,2020,Bourgogne-Franche-Comté,18.7,66.6,7.3,14.9
2020-04-26,17,2020,Bourgogne-Franche-Comté,22.6,56.5,6.6,13.5
2020-05-03,18,2020,Bourgogne-Franche-Comté,21.2,50.9,1.0,6.0
2020-05-10,19,2020,Bourgogne-Franche-Comté,21.3,66.0,0.8,10.5
2020-05-17,20,2020,Bourgogne-Franche-Comté,23.1,64.3,3.6,3.2
2020-05-24,21,2020,Bourgogne-Franche-Comté,20.8,58.2,2.7,7.7
2020-05-31,22,2020,Bourgogne-Franche-Comté,24.7,50.2,3.6,6.1
2020-06-07,23,2020,Bourgogne-Franche-Comté,25.5,47.5,6.7,14.0
2020-06-14,24,2020,Bourgogne-Franche-Comté,23.9,70.0,5.2,15.0
2020-06-21,25,2020,Bourgogne-Franche-Comté,23.7,78.9,2.6,1.4
2020-06-28,26,2020,Bourgogne-Franche-Comté,22.2,78.7,6.7,11.4
2020-07-05,27,2020,Bourgogne-Franche-Comté,25.7,71.6,12.3,25.5
2020-07-12,28,2020,Bourgogne-Franche-Comté,22.3,80.8,4.9,6.5
2020-07-19,29,2020,Bourgogne-Franche-Comté,21.1,72.5,14.3,13.1
2020-07-26,30,2020,Bourgogne-Franche-Comté,20.8,69.9,5.3,11.7
2020-08-02,31,2020,Bourgogne-Franche-Comté,19.4,80.6,4.7,7.8
2020-08-09,32,2020,Bourgogne-Franche-Comté,16.5,83.7,4.4,5.4
